date,Close,High,Low,Open,Volume,Returns
2019-02-07,6092.5,6105.89990234375,6026.10009765625,6026.10009765625,638800.0,1.1018718784570949
2019-02-08,6071.5,6094.7001953125,6054.10009765625,6092.5,616500.0,-0.3446860894542491
2019-02-11,6060.7998046875,6084.89990234375,6028.60009765625,6071.5,506100.0,-0.1762364376595604
2019-02-12,6079.10009765625,6093.2001953125,6053.39990234375,6060.7998046875,687900.0,0.3019451814692209
2019-02-13,6063.60009765625,6094.0,6053.0,6079.10009765625,664500.0,-0.2549719489892244
2019-02-14,6059.39990234375,6093.60009765625,6046.7001953125,6063.60009765625,728100.0,-0.0692690026527831
2019-02-15,6066.10009765625,6076.10009765625,6048.89990234375,6059.39990234375,662300.0,0.1105752289085382
2019-02-18,6089.7998046875,6115.7001953125,6066.10009765625,6066.10009765625,607600.0,0.3906909983303341
2019-02-19,6106.89990234375,6119.5,6081.39990234375,6089.7998046875,636500.0,0.2807990115387238
2019-02-20,6096.5,6125.7998046875,6077.5,6106.89990234375,676100.0,-0.1702975734015011
2019-02-21,6139.2001953125,6153.60009765625,6083.60009765625,6096.5,859600.0,0.7004050736078016
2019-02-22,6167.2998046875,6176.2001953125,6126.5,6139.2001953125,788400.0,0.4577079828159913
2019-02-25,6186.2998046875,6191.10009765625,6158.7998046875,6167.2998046875,701000.0,0.3080764775787115
2019-02-26,6128.39990234375,6186.2998046875,6106.0,6186.2998046875,754000.0,-0.9359375421779226
2019-02-27,6150.2998046875,6156.39990234375,6127.7001953125,6128.39990234375,726000.0,0.3573510654122813
2019-02-28,6169.0,6173.10009765625,6135.39990234375,6150.2998046875,805900.0,0.3040533942466839
2019-03-01,6192.7001953125,6209.89990234375,6164.89990234375,6169.0,715500.0,0.3841821253444566
2019-03-04,6217.39990234375,6240.10009765625,6192.7001953125,6192.7001953125,575700.0,0.3988519749421382
2019-03-05,6199.2998046875,6217.39990234375,6175.7001953125,6217.39990234375,788400.0,-0.2911200492255128
2019-03-06,6245.60009765625,6246.5,6199.2998046875,6199.2998046875,782400.0,0.7468632656504326
2019-03-07,6263.89990234375,6270.89990234375,6243.60009765625,6245.60009765625,765400.0,0.2930031446356507
2019-03-08,6203.7998046875,6263.89990234375,6203.60009765625,6263.89990234375,646200.0,-0.959467721279561
2019-03-11,6180.2001953125,6203.7998046875,6171.89990234375,6203.7998046875,498100.0,-0.3804057209771394
2019-03-12,6174.7998046875,6222.89990234375,6174.7998046875,6180.2001953125,622300.0,-0.0873821309072764
2019-03-13,6161.2001953125,6174.7998046875,6127.2998046875,6174.7998046875,707100.0,-0.2202437294351766
2019-03-14,6179.60009765625,6181.5,6153.39990234375,6161.2001953125,555200.0,0.2986415269828235
2019-03-15,6175.2001953125,6197.39990234375,6171.2001953125,6179.60009765625,1173800.0,-0.0712004381225095
2019-03-18,6190.5,6201.5,6167.2998046875,6175.2001953125,578000.0,0.2477620838772676
2019-03-19,6184.7998046875,6206.2998046875,6174.0,6190.5,526600.0,-0.0920797239722159
2019-03-20,6165.2998046875,6185.5,6155.2001953125,6184.7998046875,732000.0,-0.3152891058045393
2019-03-21,6167.2001953125,6171.89990234375,6134.0,6165.2998046875,874000.0,0.0308239775064222
2019-03-22,6195.2001953125,6227.10009765625,6167.2001953125,6167.2001953125,538000.0,0.4540147735317967
2019-03-25,6126.2001953125,6195.2001953125,6113.2001953125,6195.2001953125,570100.0,-1.1137654607547232
2019-03-26,6130.60009765625,6141.10009765625,6116.7998046875,6126.2001953125,681000.0,0.0718210669497398
2019-03-27,6136.0,6136.0,6096.7998046875,6130.60009765625,656900.0,0.0880811381876789
2019-03-28,6176.10009765625,6176.10009765625,6115.10009765625,6136.0,648100.0,0.6535218001344489
2019-03-29,6180.7001953125,6213.39990234375,6176.10009765625,6176.10009765625,789600.0,0.074482239334106
2019-04-01,6217.0,6234.60009765625,6180.7001953125,6180.7001953125,582000.0,0.5873089381528418
2019-04-02,6242.39990234375,6270.60009765625,6217.0,6217.0,656200.0,0.4085556111267596
2019-04-03,6285.0,6287.89990234375,6242.39990234375,6242.39990234375,614100.0,0.6824314097572559
2019-04-04,6232.7998046875,6285.0,6221.10009765625,6285.0,638800.0,-0.8305520336117755
2019-04-05,6181.2998046875,6232.7998046875,6169.7998046875,6232.7998046875,494500.0,-0.826273931681043
2019-04-08,6221.39990234375,6221.39990234375,6181.2998046875,6181.2998046875,502400.0,0.6487324498617664
2019-04-09,6221.7998046875,6228.89990234375,6203.7001953125,6221.39990234375,539400.0,0.0064278514486648
2019-04-10,6223.5,6235.39990234375,6199.2998046875,6221.7998046875,452900.0,0.0273264226730463
2019-04-11,6198.7001953125,6223.5,6184.0,6223.5,499300.0,-0.3984864575801383
2019-04-12,6251.2998046875,6251.2998046875,6198.7001953125,6198.7001953125,518900.0,0.848558693236634
2019-04-15,6251.39990234375,6259.39990234375,6238.89990234375,6251.2998046875,468700.0,0.0016012294943079
2019-04-16,6277.39990234375,6282.7998046875,6237.60009765625,6251.39990234375,536800.0,0.4159068433656321
2019-04-17,6256.39990234375,6286.0,6249.60009765625,6277.39990234375,569600.0,-0.334533410754334
2019-04-18,6259.7998046875,6280.39990234375,6248.2001953125,6256.39990234375,564400.0,0.0543427913307859
2019-04-23,6319.39990234375,6321.7001953125,6259.7998046875,6259.7998046875,539300.0,0.9521086858340188
2019-04-24,6382.10009765625,6390.5,6319.39990234375,6319.39990234375,660700.0,0.992185908178489
2019-04-26,6385.60009765625,6388.2001953125,6362.2998046875,6382.10009765625,553500.0,0.0548408822557577
2019-04-29,6359.5,6385.60009765625,6348.0,6385.60009765625,469400.0,-0.4087336704005295
2019-04-30,6325.5,6359.5,6316.2998046875,6359.5,613700.0,-0.5346332258825415
2019-05-01,6375.89990234375,6380.2001953125,6325.5,6325.5,567500.0,0.7967734146510086
2019-05-02,6338.39990234375,6375.89990234375,6323.5,6375.89990234375,670600.0,-0.5881522698657049
2019-05-03,6335.7998046875,6355.0,6327.2001953125,6338.39990234375,520300.0,-0.0410213570666062
2019-05-06,6283.7001953125,6335.7998046875,6248.39990234375,6335.7998046875,552000.0,-0.8223051703188933
2019-05-07,6295.7001953125,6341.89990234375,6283.7001953125,6283.7001953125,511000.0,0.1909702822701753
2019-05-08,6269.10009765625,6295.7001953125,6241.5,6295.7001953125,562300.0,-0.4225121405249776
2019-05-09,6295.2998046875,6300.2001953125,6258.7998046875,6269.10009765625,550500.0,0.4179181481094085
2019-05-10,6310.89990234375,6317.39990234375,6283.60009765625,6295.2998046875,516100.0,0.2478054761527737
2019-05-13,6297.60009765625,6310.89990234375,6277.89990234375,6310.89990234375,512600.0,-0.2107433946553438
2019-05-14,6239.89990234375,6297.60009765625,6203.10009765625,6297.60009765625,685200.0,-0.9162251400176123
2019-05-15,6284.2001953125,6291.2998046875,6239.89990234375,6239.89990234375,528800.0,0.7099519809942834
2019-05-16,6327.7998046875,6327.7998046875,6272.7998046875,6284.2001953125,668900.0,0.6937972696592576
2019-05-17,6365.2998046875,6398.2998046875,6327.7998046875,6327.7998046875,590200.0,0.5926230468324967
2019-05-20,6476.10009765625,6476.10009765625,6365.2998046875,6365.2998046875,659700.0,1.7406924476228935
2019-05-21,6500.10009765625,6500.10009765625,6444.39990234375,6476.10009765625,669300.0,0.3705934071137395
2019-05-22,6510.7001953125,6510.89990234375,6478.60009765625,6500.10009765625,628800.0,0.1630759141704851
2019-05-23,6491.7998046875,6510.7001953125,6480.2001953125,6510.7001953125,637700.0,-0.2902973575500733
2019-05-24,6456.0,6491.7998046875,6437.2998046875,6491.7998046875,585600.0,-0.5514619329704207
2019-05-27,6451.89990234375,6464.60009765625,6447.60009765625,6455.7998046875,436700.0,-0.0635083280088322
2019-05-28,6484.7998046875,6491.7001953125,6451.89990234375,6451.89990234375,811700.0,0.5099258023485209
2019-05-29,6440.0,6484.7998046875,6419.2998046875,6484.7998046875,544600.0,-0.6908432956575838
2019-05-30,6392.10009765625,6440.0,6379.7001953125,6440.0,719300.0,-0.7437873034743747
2019-05-31,6396.89990234375,6398.7998046875,6362.2001953125,6392.10009765625,742900.0,0.0750896358656882
2019-06-03,6320.5,6396.89990234375,6320.5,6396.89990234375,628700.0,-1.1943269944830304
2019-06-04,6332.39990234375,6343.0,6315.60009765625,6320.5,739800.0,0.1882746988964401
2019-06-05,6358.5,6387.60009765625,6332.39990234375,6332.39990234375,624900.0,0.4121675519354051
2019-06-06,6383.0,6403.2001953125,6358.5,6358.5,618600.0,0.3853110010222593
2019-06-07,6443.89990234375,6443.89990234375,6383.0,6383.0,600000.0,0.9540952897344468
2019-06-11,6546.2998046875,6546.2998046875,6443.89990234375,6443.89990234375,737500.0,1.5890982773724582
2019-06-12,6543.7001953125,6587.2998046875,6543.7001953125,6546.2998046875,684400.0,-0.0397111261714377
2019-06-13,6542.39990234375,6563.2001953125,6534.2998046875,6543.7001953125,625700.0,-0.0198709129382357
2019-06-14,6554.0,6559.5,6533.0,6542.39990234375,585200.0,0.1773064598526552
2019-06-17,6530.89990234375,6555.39990234375,6527.0,6554.0,571900.0,-0.3524580051304515
2019-06-18,6570.0,6572.5,6529.2998046875,6530.89990234375,859900.0,0.5986938743651304
2019-06-19,6648.10009765625,6648.10009765625,6570.0,6570.0,739400.0,1.188738168283865
2019-06-20,6687.39990234375,6687.39990234375,6638.7998046875,6648.10009765625,1004000.0,0.5911433960110735
2019-06-21,6650.7998046875,6691.5,6641.10009765625,6687.39990234375,1163800.0,-0.5472993718144914
2019-06-24,6665.39990234375,6665.39990234375,6617.0,6650.7998046875,558800.0,0.2195239382481562
2019-06-25,6658.0,6680.2998046875,6647.2998046875,6665.39990234375,663400.0,-0.1110196305123101
2019-06-26,6640.5,6658.0,6637.39990234375,6658.0,746100.0,-0.2628416942024647
2019-06-27,6666.2998046875,6666.2998046875,6606.2998046875,6640.5,676700.0,0.3885220192380023
2019-06-28,6618.7998046875,6670.10009765625,6618.7998046875,6666.2998046875,754200.0,-0.7125392105317485
2019-07-01,6648.10009765625,6664.0,6618.7998046875,6618.7998046875,555600.0,0.4426828705107466
2019-07-02,6653.2001953125,6686.5,6642.5,6648.39990234375,596700.0,0.0767151153161505
2019-07-03,6685.5,6692.39990234375,6641.7001953125,6653.2001953125,642500.0,0.4854777210861138
2019-07-04,6718.0,6731.89990234375,6685.5,6685.5,570500.0,0.4861266920948237
2019-07-05,6751.2998046875,6769.60009765625,6714.7998046875,6718.0,579100.0,0.4956803317579528
2019-07-08,6672.2001953125,6751.2998046875,6672.2001953125,6740.0,458000.0,-1.17162045329523
2019-07-09,6665.7001953125,6679.0,6641.39990234375,6672.2001953125,550100.0,-0.0974191392603351
2019-07-10,6689.7998046875,6718.2001953125,6665.7001953125,6665.7001953125,631100.0,0.3615465542831764
2019-07-11,6716.10009765625,6729.39990234375,6686.10009765625,6689.7998046875,645700.0,0.3931402095219916
2019-07-12,6696.5,6717.10009765625,6687.7001953125,6716.10009765625,565600.0,-0.2918374856129668
2019-07-15,6653.0,6694.89990234375,6638.5,6694.89990234375,456100.0,-0.6495930710072373
2019-07-16,6641.0,6665.2998046875,6641.0,6653.0,549400.0,-0.1803697580039065
2019-07-17,6673.2998046875,6675.39990234375,6626.60009765625,6641.0,523000.0,0.4863695932465051
2019-07-18,6649.10009765625,6673.2998046875,6630.7001953125,6673.2998046875,531300.0,-0.3626347944723163
2019-07-19,6700.2998046875,6705.39990234375,6646.60009765625,6649.10009765625,491200.0,0.7700246090339036
2019-07-22,6691.2001953125,6710.7001953125,6673.2001953125,6700.2998046875,521300.0,-0.1358089882580127
2019-07-23,6724.60009765625,6730.7001953125,6688.7998046875,6691.2001953125,643300.0,0.4991616058229509
2019-07-24,6776.7001953125,6783.2998046875,6724.60009765625,6724.60009765625,630000.0,0.7747687133753622
2019-07-25,6818.0,6818.0,6771.10009765625,6776.7001953125,681700.0,0.6094382737496185
2019-07-26,6793.39990234375,6818.0,6779.5,6818.0,664400.0,-0.3608110539197739
2019-07-29,6825.7998046875,6834.39990234375,6793.39990234375,6793.39990234375,532500.0,0.4769320636132779
2019-07-30,6845.10009765625,6875.5,6825.7998046875,6825.7998046875,601500.0,0.282755040010052
2019-07-31,6812.60009765625,6845.10009765625,6812.60009765625,6845.10009765625,760100.0,-0.4747921803382793
2019-08-01,6788.89990234375,6812.60009765625,6780.60009765625,6812.60009765625,584000.0,-0.3478876636345274
2019-08-02,6768.60009765625,6788.89990234375,6747.7998046875,6788.89990234375,609500.0,-0.2990146412453653
2019-08-05,6640.2998046875,6768.60009765625,6639.39990234375,6768.60009765625,594700.0,-1.8955218378638783
2019-08-06,6478.10009765625,6640.2998046875,6444.39990234375,6640.2998046875,877700.0,-2.4426563830258208
2019-08-07,6519.5,6530.2001953125,6467.5,6478.10009765625,648500.0,0.63907475524696
2019-08-08,6568.10009765625,6568.10009765625,6462.2998046875,6519.5,690800.0,0.7454574377828038
2019-08-09,6584.39990234375,6592.5,6562.5,6568.10009765625,664700.0,0.2481662040034526
2019-08-12,6590.2998046875,6590.2998046875,6555.10009765625,6584.39990234375,493300.0,0.089604252950215
2019-08-13,6568.5,6593.2998046875,6558.5,6590.2998046875,695300.0,-0.3307862363407854
2019-08-14,6595.89990234375,6600.7001953125,6555.89990234375,6568.5,754700.0,0.41714093543046
2019-08-15,6408.10009765625,6595.89990234375,6405.60009765625,6595.89990234375,893200.0,-2.8472203560998333
2019-08-16,6405.5,6425.2998046875,6396.0,6408.10009765625,758300.0,-0.0405751723073222
2019-08-19,6467.39990234375,6468.39990234375,6405.5,6405.5,599800.0,0.966355512352668
2019-08-20,6545.0,6545.0,6467.39990234375,6467.39990234375,702600.0,1.199865461050709
2019-08-21,6483.2998046875,6545.0,6466.60009765625,6545.0,675800.0,-0.9427073386172656
2019-08-22,6501.7998046875,6521.2998046875,6483.2998046875,6483.2998046875,631100.0,0.2853485193855087
2019-08-23,6523.10009765625,6529.2001953125,6495.2998046875,6501.7998046875,643600.0,0.3276061030577093
2019-08-26,6440.10009765625,6523.10009765625,6409.7998046875,6523.10009765625,703200.0,-1.2724011399092627
2019-08-27,6471.2001953125,6483.10009765625,6439.2001953125,6440.10009765625,908300.0,0.4829132650836953
2019-08-28,6500.60009765625,6502.0,6462.0,6471.2001953125,712500.0,0.4543191596057649
2019-08-29,6507.39990234375,6510.89990234375,6475.5,6500.60009765625,730000.0,0.1046027226001999
2019-08-30,6604.2001953125,6612.10009765625,6507.39990234375,6507.39990234375,905400.0,1.4875417896767829
2019-09-02,6579.39990234375,6604.7998046875,6558.2998046875,6604.2001953125,525000.0,-0.375523034361569
2019-09-03,6573.39990234375,6591.2998046875,6554.2998046875,6579.39990234375,479400.0,-0.091193727225225
2019-09-04,6553.0,6573.39990234375,6503.89990234375,6573.39990234375,695600.0,-0.3103401990874777
2019-09-05,6613.2001953125,6622.7998046875,6551.0,6553.0,796300.0,0.9186661881962488
2019-09-06,6647.2998046875,6656.10009765625,6613.2001953125,6613.2001953125,702600.0,0.5156294738993372
2019-09-09,6648.0,6659.7001953125,6631.2001953125,6647.2998046875,542900.0,0.0105335299004583
2019-09-10,6614.10009765625,6654.7998046875,6595.7001953125,6648.0,746300.0,-0.5099263288771083
2019-09-11,6638.0,6638.39990234375,6614.10009765625,6614.10009765625,811400.0,0.3613477569264445
2019-09-12,6654.89990234375,6687.39990234375,6638.0,6638.0,662600.0,0.2545932862872746
2019-09-13,6669.2001953125,6676.5,6653.7001953125,6654.89990234375,673900.0,0.2148836673518284
2019-09-16,6673.5,6688.5,6646.60009765625,6669.2001953125,750700.0,0.0644725688474956
2019-09-17,6695.2998046875,6695.2998046875,6649.10009765625,6673.5,745900.0,0.3266622415149411
2019-09-18,6681.60009765625,6703.2998046875,6673.7998046875,6695.2998046875,758400.0,-0.2046167823830491
2019-09-19,6717.5,6742.89990234375,6686.2998046875,6686.2998046875,996900.0,0.5372949865159127
2019-09-20,6730.7998046875,6775.60009765625,6719.0,6719.0,1249400.0,0.1979874162634898
2019-09-23,6749.7001953125,6770.0,6732.39990234375,6732.39990234375,506700.0,0.2808045280419335
2019-09-24,6748.89990234375,6764.0,6745.2998046875,6747.60009765625,595600.0,-0.0118567187518348
2019-09-25,6710.2001953125,6736.39990234375,6696.2998046875,6736.39990234375,648200.0,-0.573422447972749
2019-09-26,6677.60009765625,6720.7998046875,6667.10009765625,6715.39990234375,594800.0,-0.4858289873232557
2019-09-27,6716.10009765625,6721.2001953125,6681.60009765625,6681.60009765625,606300.0,0.5765544422690505
2019-09-30,6688.2998046875,6734.7001953125,6688.2998046875,6715.89990234375,611600.0,-0.4139350599978608
2019-10-01,6742.7998046875,6743.7001953125,6687.7998046875,6688.60009765625,612700.0,0.814855816747384
2019-10-02,6639.89990234375,6729.60009765625,6639.7998046875,6729.60009765625,618800.0,-1.5260708507497944
2019-10-04,6517.10009765625,6532.7001953125,6489.89990234375,6498.10009765625,473300.0,-1.8494225288570143
2019-10-07,6563.60009765625,6564.89990234375,6525.5,6526.2998046875,272800.0,0.7135075310063632
2019-10-08,6593.39990234375,6601.2001953125,6567.39990234375,6569.2001953125,476500.0,0.4540161533933329
2019-10-09,6546.7001953125,6580.2998046875,6520.2998046875,6580.2998046875,503100.0,-0.7082796087440335
2019-10-10,6547.10009765625,6565.5,6529.2998046875,6546.10009765625,549400.0,0.0061084566547853
2019-10-11,6606.7998046875,6614.60009765625,6564.2998046875,6564.2998046875,526900.0,0.9118496149558064
2019-10-14,6642.60009765625,6676.2001953125,6622.5,6622.5,489200.0,0.5418704066581403
2019-10-15,6652.0,6657.39990234375,6621.89990234375,6637.0,504800.0,0.1415093819522095
2019-10-16,6736.5,6737.7998046875,6659.7001953125,6660.0,626500.0,1.2702946482261002
2019-10-17,6684.7001953125,6737.39990234375,6681.39990234375,6730.5,871200.0,-0.7689423986862565
2019-10-18,6649.7001953125,6683.2001953125,6633.89990234375,6682.7998046875,633400.0,-0.5235836907770852
2019-10-21,6652.5,6652.5,6612.39990234375,6643.5,506400.0,0.0421042243298863
2019-10-22,6672.2001953125,6680.39990234375,6648.2998046875,6659.10009765625,577400.0,0.2961322106350916
2019-10-23,6673.10009765625,6673.2001953125,6635.7001953125,6670.0,557200.0,0.0134873402686919
2019-10-24,6693.60009765625,6715.2001953125,6673.10009765625,6673.10009765625,559600.0,0.3072035440799148
2019-10-25,6739.2001953125,6741.5,6693.60009765625,6693.60009765625,627000.0,0.6812492080639387
2019-10-28,6740.7001953125,6766.2001953125,6739.7998046875,6739.89990234375,486300.0,0.0222578341127599
2019-10-29,6745.39990234375,6761.5,6735.7001953125,6740.7001953125,582000.0,0.0697213478581648
2019-10-30,6689.5,6745.39990234375,6680.2001953125,6745.39990234375,598200.0,-0.828711464895171
2019-10-31,6663.39990234375,6689.5,6639.7998046875,6689.5,636000.0,-0.3901651492077107
2019-11-01,6669.10009765625,6671.7001953125,6634.7001953125,6663.39990234375,555300.0,0.0855448479160747
2019-11-04,6686.89990234375,6713.5,6669.10009765625,6669.10009765625,516800.0,0.2668996480313046
2019-11-05,6697.10009765625,6725.89990234375,6678.89990234375,6686.89990234375,482000.0,0.1525399731036048
2019-11-06,6660.2001953125,6715.2001953125,6658.2001953125,6697.10009765625,639700.0,-0.5509832883737742
2019-11-07,6726.60009765625,6727.7001953125,6659.7001953125,6660.2001953125,613200.0,0.9969655625439388
2019-11-08,6724.10009765625,6742.2001953125,6706.10009765625,6726.60009765625,666800.0,-0.0371658782104655
2019-11-11,6772.5,6772.5,6717.2998046875,6724.10009765625,550700.0,0.7197974694133524
2019-11-12,6753.0,6779.2998046875,6730.89990234375,6772.5,635900.0,-0.2879291251384308
2019-11-13,6698.39990234375,6766.2001953125,6698.2998046875,6753.0,613400.0,-0.8085309885421332
2019-11-14,6735.10009765625,6744.7998046875,6687.7001953125,6698.39990234375,671000.0,0.5478949577145897
2019-11-15,6793.7001953125,6798.7001953125,6735.10009765625,6735.10009765625,552200.0,0.870070181683591
2019-11-18,6766.7998046875,6799.2001953125,6749.10009765625,6793.7001953125,429200.0,-0.395960814455143
2019-11-19,6814.2001953125,6814.2001953125,6755.0,6766.7998046875,562200.0,0.7004846011871679
2019-11-20,6722.39990234375,6814.2001953125,6714.89990234375,6814.2001953125,663700.0,-1.347191017838012
2019-11-21,6672.89990234375,6714.60009765625,6637.2998046875,6714.2998046875,710300.0,-0.736344173495862
2019-11-22,6709.7998046875,6725.10009765625,6672.89990234375,6672.89990234375,522500.0,0.5529815055488774
2019-11-25,6731.39990234375,6758.0,6712.0,6712.0,521000.0,0.3219186605412538
2019-11-26,6787.5,6797.60009765625,6731.39990234375,6731.39990234375,1076900.0,0.8334090749342771
2019-11-27,6850.60009765625,6852.10009765625,6788.0,6790.2998046875,618500.0,0.929651530847142
2019-11-28,6864.0,6879.5,6850.60009765625,6850.60009765625,509700.0,0.1956018765178591
2019-11-29,6846.0,6893.7001953125,6846.0,6869.10009765625,543500.0,-0.2622377622377603
2019-12-02,6862.2998046875,6890.0,6840.60009765625,6846.0,494400.0,0.2380923851519112
2019-12-03,6712.2998046875,6862.2998046875,6703.7001953125,6862.2998046875,700700.0,-2.185856116305762
2019-12-04,6606.5,6692.2998046875,6590.10009765625,6691.7001953125,779900.0,-1.5762079729158551
2019-12-05,6683.0,6684.60009765625,6606.5,6606.5,572100.0,1.1579505032922155
2019-12-06,6707.0,6712.2998046875,6681.7998046875,6683.0,477900.0,0.3591201556187418
2019-12-09,6730.0,6740.0,6707.0,6707.0,505300.0,0.3429253019233691
2019-12-10,6706.89990234375,6734.2998046875,6702.89990234375,6730.0,473100.0,-0.3432406783989594
2019-12-11,6752.60009765625,6752.60009765625,6709.7001953125,6709.89990234375,638300.0,0.6813907465136104
2019-12-12,6708.7998046875,6753.0,6701.2001953125,6752.60009765625,630700.0,-0.6486433719650075
2019-12-13,6739.7001953125,6753.10009765625,6708.7998046875,6708.7998046875,646000.0,0.4605949130187081
2019-12-16,6849.7001953125,6866.10009765625,6741.60009765625,6741.60009765625,650900.0,1.6321200767432489
2019-12-17,6847.2998046875,6871.2998046875,6839.10009765625,6849.7001953125,631600.0,-0.0350437326679275
2019-12-18,6851.39990234375,6863.7998046875,6833.39990234375,6849.39990234375,650800.0,0.0598790439034546
2019-12-19,6833.10009765625,6872.7998046875,6819.89990234375,6851.39990234375,805700.0,-0.267095848269494
2019-12-20,6816.2998046875,6842.7998046875,6808.39990234375,6833.10009765625,966400.0,-0.2458663378063552
2019-12-23,6785.10009765625,6816.2998046875,6785.10009765625,6816.2998046875,364700.0,-0.4577220475219468
2019-12-24,6794.2001953125,6794.89990234375,6776.2001953125,6785.10009765625,201800.0,0.1341188416570826
2019-12-27,6821.7001953125,6822.10009765625,6794.2001953125,6794.2001953125,290100.0,0.4047569869809475
2019-12-30,6804.89990234375,6824.7001953125,6764.60009765625,6821.7001953125,294800.0,-0.246277210779422
2019-12-31,6684.10009765625,6804.89990234375,6684.10009765625,6804.89990234375,314200.0,-1.775188561493668
2020-01-02,6690.60009765625,6709.2001953125,6669.2001953125,6684.10009765625,304900.0,0.0972457010672167
2020-01-03,6733.5,6788.2001953125,6690.60009765625,6690.60009765625,365200.0,0.641196629862506
2020-01-06,6735.7001953125,6738.60009765625,6671.7001953125,6733.10009765625,469800.0,0.0326753592114092
2020-01-07,6826.39990234375,6834.2998046875,6735.7001953125,6735.7001953125,447400.0,1.3465520198534089
2020-01-08,6817.60009765625,6831.7001953125,6749.60009765625,6826.39990234375,570700.0,-0.1289084263065065
2020-01-09,6874.2001953125,6889.2001953125,6817.60009765625,6817.60009765625,502100.0,0.8302055979450662
2020-01-10,6929.0,6933.2001953125,6874.2001953125,6874.2001953125,516000.0,0.7971808083923504
2020-01-13,6903.7001953125,6929.0,6880.7001953125,6929.0,358100.0,-0.3651292349184598
2020-01-14,6962.2001953125,6962.7998046875,6903.7001953125,6903.7001953125,549700.0,0.8473716752607663
2020-01-15,6994.7998046875,6996.7998046875,6960.39990234375,6965.5,573400.0,0.468237173026842
2020-01-16,7041.7998046875,7041.7998046875,6994.7998046875,6994.7998046875,548200.0,0.6719277364950926
2020-01-17,7064.10009765625,7088.10009765625,7041.7998046875,7041.7998046875,500300.0,0.3166845634251736
2020-01-20,7079.5,7092.5,7064.10009765625,7064.10009765625,423400.0,0.2180023234503725
2020-01-21,7066.2998046875,7079.5,7040.7001953125,7079.5,480900.0,-0.1864566044565307
2020-01-22,7132.7001953125,7144.89990234375,7062.2001953125,7066.2998046875,602000.0,0.9396769520159998
2020-01-23,7088.0,7132.7001953125,7068.7998046875,7132.7001953125,539700.0,-0.6266938759304175
2020-01-24,7090.5,7122.7001953125,7085.7001953125,7088.0,477600.0,0.0352708803611712
2020-01-28,7023.5,7030.0,6994.5,6994.5,619700.0,-0.9449263098512128
2020-01-29,7031.5,7046.7998046875,6994.5,6994.5,590500.0,0.1139033245532772
2020-01-30,7008.39990234375,7038.2001953125,6993.0,7031.2998046875,684400.0,-0.3285230414029727
2020-01-31,7017.2001953125,7046.7001953125,7008.39990234375,7008.39990234375,756400.0,0.1255677913842623
2020-02-03,6923.2998046875,7017.2001953125,6897.0,7017.2001953125,617600.0,-1.3381460983217464
2020-02-04,6948.7001953125,6963.2998046875,6915.0,6923.2998046875,599400.0,0.3668827198239022
2020-02-05,6976.10009765625,7009.2998046875,6962.89990234375,6988.60009765625,654100.0,0.3943169452357953
2020-02-06,7049.2001953125,7050.0,6987.89990234375,6987.89990234375,687700.0,1.0478648045891603
2020-02-07,7022.60009765625,7051.60009765625,7002.0,7045.2001953125,639800.0,-0.377349159042728
2020-02-10,7012.5,7024.39990234375,6982.60009765625,7022.60009765625,589700.0,-0.1438227652977297
2020-02-11,7055.2998046875,7070.2001953125,7017.2001953125,7017.2001953125,618700.0,0.6103358957219251
2020-02-12,7088.2001953125,7098.60009765625,7055.10009765625,7055.2998046875,692700.0,0.4663216523150604
2020-02-13,7103.2001953125,7145.7998046875,7086.7998046875,7088.2001953125,737500.0,0.2116193051364456
2020-02-14,7130.2001953125,7138.39990234375,7101.10009765625,7103.2001953125,691300.0,0.3801103623380486
2020-02-17,7125.10009765625,7137.39990234375,7104.39990234375,7130.2001953125,501900.0,-0.0715281130479694
2020-02-18,7113.7001953125,7125.10009765625,7096.7998046875,7125.10009765625,627500.0,-0.1599963816297789
2020-02-19,7144.60009765625,7144.60009765625,7102.89990234375,7113.7998046875,866400.0,0.4343717263219915
2020-02-20,7162.5,7197.2001953125,7144.60009765625,7144.60009765625,832800.0,0.2505374982376018
2020-02-21,7139.0,7162.60009765625,7135.7001953125,7162.5,1072700.0,-0.3280977312390964
2020-02-24,6978.2998046875,7120.89990234375,6967.89990234375,7120.89990234375,799000.0,-2.251018284248496
2020-02-25,6866.60009765625,6978.2998046875,6800.0,6978.2998046875,1038800.0,-1.6006722290179964
2020-02-26,6708.10009765625,6866.60009765625,6690.10009765625,6866.60009765625,1007900.0,-2.308274804791677
2020-02-27,6657.89990234375,6728.2001953125,6630.5,6709.2998046875,1020900.0,-0.7483519115947579
2020-02-28,6441.2001953125,6657.89990234375,6426.7998046875,6657.89990234375,1524000.0,-3.2547756831694974
2020-03-02,6391.5,6438.89990234375,6245.2001953125,6438.89990234375,1182700.0,-0.7715983637438972
2020-03-03,6435.7001953125,6524.2998046875,6391.5,6391.5,1046900.0,0.6915465119690323
2020-03-04,6325.39990234375,6435.7001953125,6310.2001953125,6435.7001953125,1024100.0,-1.7138817785372962
2020-03-05,6395.7001953125,6447.10009765625,6325.39990234375,6325.39990234375,989800.0,1.1113968137050456
2020-03-06,6216.2001953125,6395.7001953125,6216.2001953125,6395.7001953125,959400.0,-2.806573080638741
2020-03-09,5760.60009765625,6216.2001953125,5760.60009765625,6216.2001953125,1444300.0,-7.32923785176366
