date,open,high,low,close,volume,Name,returns,gain,loss,RSI,EMA12,EMA26,MACD,Signal_Line,MACD_Histogram,compound,negative,neutral,positive
2014-04-14,74.5571,74.5942,73.8871,74.5256,51445177,AAPL,0.003983569963047273,0.003983569963047273,0.0,28.204439462840327,75.4586680417954,75.80530807593681,-0.34664003414140154,-0.06350844515189205,-0.2831315889895095,-0.060703999999999994,0.09656000000000002,0.84896,0.05444
2014-04-15,74.3242,74.5199,73.0471,73.9942,66622577,AAPL,-0.007130435716049099,0.0,0.007130435716049099,28.91328202791712,75.23336526613457,75.67115192216372,-0.43778665602914657,-0.13836408732734296,-0.2994225687018036,-0.138792,0.12308,0.8003199999999999,0.07652
2014-04-16,74.0071,74.4414,73.4478,74.1442,53732994,AAPL,0.0020271859145715165,0.0020271859145715165,0.0,31.7580968671719,75.06580137903694,75.55804437237381,-0.49224299333687327,-0.20913986852924904,-0.28310312480762423,-0.18742799999999998,0.1666,0.7805599999999999,0.05284
2014-04-17,74.2856,75.3942,74.1714,74.9914,71106721,AAPL,0.011426382643551447,0.011426382643551447,0.0,39.54729355078614,75.05435501303126,75.51607071516094,-0.4617157021296805,-0.25965503524933536,-0.20206066688034513,-0.055867999999999994,0.09536,0.8251599999999998,0.07948000000000001
2014-04-21,75.0485,76.0199,74.8514,75.8814,45668931,AAPL,0.011868027533823877,0.011868027533823877,0.0,45.791916270533065,75.18159270333415,75.54313214366753,-0.36153944033338803,-0.28003191626614593,-0.0815075240672421,-0.27488399999999996,0.1518,0.80744,0.04076
2014-04-22,75.4728,75.9751,75.2144,75.9569,50664453,AAPL,0.0009949737353291965,0.0009949737353291965,0.0,41.705687432153205,75.30087074897504,75.57378161450697,-0.27291086553192656,-0.2786077061193021,0.005696840587375518,-0.17662399999999998,0.13392,0.8126399999999999,0.05340000000000001
2014-04-23,75.5799,75.8756,74.9214,74.9642,98735259,AAPL,-0.013069253747849063,0.0,0.013069253747849063,36.336386208054385,75.24907524913273,75.52862742083978,-0.2795521717070528,-0.27879659923685224,-0.0007555724702005828,-0.157864,0.1268,0.8422000000000002,0.031
2014-04-24,81.1728,81.4285,80.1042,81.1099,189978082,AAPL,0.08198179931220495,0.08198179931220495,0.0,64.44967055891296,76.15074059542,75.94205501929609,0.20868557612391214,-0.18130016416469938,0.38998574028861155,-0.20447200000000001,0.146,0.8094000000000002,0.04463999999999999
2014-04-25,80.6471,81.7128,80.5656,81.7056,97568814,AAPL,0.007344356237648064,0.007344356237648064,0.0,70.24188896977105,77.00533434997077,76.36898427712602,0.6363500728447491,-0.01777011676280968,0.6541201896075588,-0.267728,0.14536,0.8303999999999999,0.0242
2014-04-28,81.8285,85.1071,81.7928,84.8699,167371680,AAPL,0.03872806759879377,0.03872806759879377,0.0,80.87771035964703,78.21526752689833,76.99868173807964,1.2165857888186906,0.2291010643534904,0.9874847244652002,-0.160336,0.12236000000000001,0.8322400000000001,0.04556
2014-04-29,84.8199,85.1399,84.2156,84.6185,84344673,AAPL,-0.002962180938118286,0.0,0.002962180938118286,79.78478718921194,79.20038021506781,77.56311272044411,1.6372674946236998,0.5107343504075323,1.1265331442161675,-0.09099999999999998,0.12715999999999997,0.8144,0.0584
2014-04-30,84.6628,85.6328,84.2571,84.2985,114220883,AAPL,-0.003781678947274991,0.0,0.003781678947274991,77.02485742427321,79.98470633582662,78.0620302967075,1.9226760391191107,0.7931226881498481,1.1295533509692626,-0.18745599999999998,0.1262,0.8050400000000001,0.06876
2014-05-01,84.5713,84.9713,83.7656,84.4971,61052418,AAPL,0.0023559138062954066,0.0023559138062954066,0.0,82.39556677460875,80.67892074569944,78.53870212658101,2.1402186191184285,1.0625418743435642,1.0776767447748643,-0.23185200000000003,0.16564,0.7731999999999999,0.06112
2014-05-02,84.6199,84.8856,84.2442,84.6542,47878572,AAPL,0.0018592354057120897,0.0018592354057120897,0.0,85.78274809345888,81.29050216943799,78.99170196905649,2.2988002003814927,1.30979353955115,0.9890066608303427,-0.14708,0.18259999999999998,0.7192000000000001,0.09819999999999998
2014-05-05,84.3056,85.8571,84.2856,85.8513,71766758,AAPL,0.014141058565316111,0.014141058565316111,0.0,86.50599733638487,81.99216337413984,79.49982034171897,2.4923430324208624,1.5463034381250926,0.9460395942957698,-0.14342000000000002,0.10872,0.8593599999999999,0.031920000000000004
2014-05-06,85.9713,86.3442,84.9156,84.9156,93641373,AAPL,-0.010899077824098158,0.0,0.010899077824098158,84.90350304500362,82.4419228550414,79.90098920529535,2.5409336497460515,1.7452294804492845,0.795704169296767,-0.32913200000000004,0.18972,0.77532,0.03504
2014-05-07,85.0356,85.3271,83.9613,84.6185,70715988,AAPL,-0.003498768188648471,0.0,0.003498768188648471,83.30446032814667,82.77678087734272,80.25043444934754,2.526346427995179,1.9014528699584634,0.6248935580367156,-0.324676,0.17059999999999997,0.77608,0.053360000000000005
2014-05-08,84.0356,84.9156,83.7713,83.9985,57574363,AAPL,-0.007327002960345386,0.0,0.007327002960345386,79.31493745790524,82.96473766544383,80.52806893458106,2.4366687308627775,2.0084960421393263,0.42817268872345116,-0.15239600000000003,0.11756,0.8177599999999999,0.06464
2014-05-09,83.5056,83.7499,82.9042,83.6488,72899498,AAPL,-0.004163169580409298,0.0,0.004163169580409298,76.33372078817499,83.06997802460633,80.75923419868616,2.31074382592017,2.0689455988954952,0.2417982270246748,-0.17096,0.12192,0.8367999999999998,0.04124
2014-05-12,83.9271,84.8085,83.9142,84.6899,53324677,AAPL,0.012446084104015931,0.012446084104015931,0.0,77.65855600679497,83.3191967900515,81.05039462841312,2.2688021616383907,2.1089169114440742,0.15988525019431643,-0.18401199999999998,0.15368,0.7892799999999999,0.05708
2014-05-13,84.5713,84.9342,84.3856,84.8228,39934594,AAPL,0.001569254421129429,0.001569254421129429,0.0,83.09733968297087,83.55052036081281,81.32983206334548,2.2206882974673334,2.131271188648726,0.08941710881860754,-0.17818799999999999,0.12848,0.8014,0.07012
2014-05-14,84.6328,85.3428,84.5342,84.8385,41600846,AAPL,0.00018509174420078267,0.00018509174420078267,0.0,70.67085866391841,83.74867107453392,81.58973339198656,2.1589376825473607,2.136804487428453,0.022133195118907878,-0.326356,0.21907999999999997,0.74748,0.033400000000000006
2014-05-15,84.9571,85.2285,84.0056,84.1171,57711731,AAPL,-0.008503214931900094,0.0,0.008503214931900094,63.40938719802754,83.80535244768254,81.77694573332089,2.028406714361651,2.1151249328150925,-0.08671821845344141,-0.17334799999999997,0.13596,0.8268799999999998,0.03716
2014-05-16,84.0899,85.3613,83.6285,85.3585,69091834,AAPL,0.014757998076491141,0.014757998076491141,0.0,53.493251357421336,84.04429822496215,82.04224604937119,2.0020521755909613,2.0925103813702663,-0.09045820577930508,-0.30945200000000006,0.15048,0.8133999999999999,0.03612
2014-05-19,85.4071,86.7613,85.3328,86.3699,79439024,AAPL,0.011848849265158057,0.011848849265158057,0.0,60.782489092232936,84.40208311342951,82.36281300867702,2.0392701047524895,2.081862326046711,-0.04259222129422158,-0.102912,0.11644,0.8065999999999999,0.07695999999999997
2014-05-20,86.3585,86.6285,85.8185,86.3871,58708986,AAPL,0.00019914345159599556,0.00019914345159599556,0.0,63.31752886503243,84.70747032674804,82.66090834136762,2.0465619853804213,2.0748022579134533,-0.028240272533031963,-0.05718799999999999,0.11575999999999999,0.8034000000000002,0.0808
2014-05-21,86.2613,86.6713,86.0085,86.6156,49249914,AAPL,0.002645070849698561,0.002645070849698561,0.0,63.430317618193584,85.00102873801757,82.95384846422928,2.0471802737882854,2.0692778610884197,-0.022097587300134336,-0.247636,0.17804000000000003,0.7500400000000002,0.07192
2014-05-22,86.6571,87.1213,86.2999,86.7528,50218945,AAPL,0.0015840102706670134,0.0015840102706670134,0.0,63.32297910336188,85.27053200909178,83.23525228169379,2.0352797273979917,2.0624782343503343,-0.027198506952342605,-0.21605999999999997,0.19535999999999998,0.7071200000000001,0.09756000000000001
2014-05-23,86.7499,87.8184,86.6385,87.7328,58052491,AAPL,0.011296465359043273,0.011296465359043273,0.0,62.17551395376313,85.6493424692315,83.56840396453129,2.080938504700214,2.0661702884203104,0.014768216279903434,-0.23014800000000002,0.13451999999999997,0.8249200000000001,0.04056
2014-05-27,87.9828,89.4085,87.9471,89.3756,87216605,AAPL,0.018725037842175496,0.018725037842175496,0.0,76.21027316831184,86.2226128585805,83.99856663382528,2.2240462247552273,2.0977454756872937,0.12630074906793354,-0.14229599999999998,0.14732,0.7733200000000001,0.07936
2014-05-28,89.4313,89.9756,89.1113,89.1442,78921885,AAPL,-0.002589073527898056,0.0,0.002589073527898056,76.9188632818651,86.67208780341427,84.37972466094934,2.2923631424649358,2.136669009042822,0.1556941334221138,-0.197412,0.13004,0.8290799999999998,0.04088
2014-05-29,89.6928,90.9813,89.6813,90.7685,94118633,AAPL,0.018221039618954604,0.018221039618954604,0.0,85.96986428908934,87.30230506442746,84.85296727865679,2.449337785770666,2.199202764388391,0.2501350213822753,-0.22739200000000004,0.18407999999999997,0.76016,0.05576
2014-05-30,91.1399,92.0242,89.8428,90.4285,141005137,AAPL,-0.0037457928686713826,0.0,0.0037457928686713826,86.30113369910947,87.78325813143861,85.26596970245998,2.517288428978631,2.2628198973064393,0.25446853167219174,-0.242944,0.1808,0.78264,0.0366
2014-06-02,90.5656,90.6899,88.9285,89.8071,92337903,AAPL,-0.006871727386830395,0.0,0.006871727386830395,78.8695398212665,88.09461841890959,85.60234972449997,2.492268694409617,2.308709656727075,0.18355903768254223,-0.18050400000000003,0.16108,0.7809999999999999,0.05795999999999999
2014-06-03,89.7799,91.2485,89.7499,91.0771,73231620,AAPL,0.014141420889885126,0.014141420889885126,0.0,81.17330007741495,88.55346173907735,86.00788678194442,2.545574957132928,2.3560827168082454,0.18949224032468237,-0.09408799999999998,0.10779999999999999,0.83532,0.057
2014-06-04,91.0628,92.5556,90.8728,92.1171,83870521,AAPL,0.01141889673694041,0.01141889673694041,0.0,82.84457033312249,89.1017137792193,86.46042109439298,2.641292684826311,2.4131247104118585,0.2281679744144527,-0.07005600000000001,0.09820000000000001,0.86,0.0418
2014-06-05,92.3142,92.767,91.8013,92.4785,75951141,AAPL,0.0039232672326854345,0.0039232672326854345,0.0,89.17206467562174,89.6212193516471,86.90620471703055,2.7150146346165513,2.4735026952527974,0.24151193936375392,-0.17303200000000005,0.12172000000000001,0.8392000000000001,0.039119999999999995
2014-06-06,92.8428,93.037,92.0671,92.2242,87620911,AAPL,-0.0027498283384786992,0.0,0.0027498283384786992,85.48883527074454,90.02167791293216,87.3001302935468,2.721547619385362,2.5231116800793103,0.19843593930605152,-0.042396,0.10123999999999998,0.8191600000000001,0.0796
2014-06-09,92.7,93.88,91.75,93.7,75414804,AAPL,0.016002307420395212,0.016002307420395212,0.0,86.01700885557125,90.5875736186349,87.77419471624704,2.8133789023878677,2.581165124541022,0.23221377784684583,-0.22743199999999997,0.14376,0.80944,0.04676
2014-06-10,94.73,95.05,93.57,94.25,62777042,AAPL,0.005869797225186657,0.005869797225186657,0.0,86.67897436469121,91.15102383115261,88.25388399652503,2.8971398346275805,2.6443600665583338,0.25277976806924674,-0.10430799999999998,0.09132000000000001,0.8627999999999999,0.045880000000000004
2014-06-11,94.13,94.76,93.47,93.86,45681114,AAPL,-0.004137931034482789,0.0,0.004137931034482789,83.43097195982998,91.56778939559067,88.66915184863429,2.8986375469563797,2.695215562637943,0.2034219843184366,-0.082096,0.09052000000000002,0.8540000000000001,0.0554
2014-06-12,94.04,94.12,91.9,92.29,54748791,AAPL,-0.01672704027274652,0.0,0.01672704027274652,73.00872713475596,91.67889871934595,88.93736282280952,2.7415358965364334,2.704479629417641,0.037056267118792174,-0.272764,0.14296,0.80428,0.05276
2014-06-13,92.2,92.44,90.88,91.28,54525280,AAPL,-0.010943764221475805,0.0,0.010943764221475805,64.89583505682921,91.61752968560042,89.1108915026014,2.506638182999012,2.6649113401339157,-0.15827315713490364,-0.16042,0.10436,0.8392000000000002,0.056440000000000004
2014-06-16,91.51,92.75,91.45,92.2,35561270,AAPL,0.010078878177037787,0.010078878177037787,0.0,62.51383542650907,91.70714050320035,89.33971435426056,2.367426148939785,2.60541430189509,-0.23798815295530495,-0.024059999999999988,0.10223999999999998,0.8354400000000001,0.062360000000000006
2014-06-17,92.31,92.7,91.8,92.08,29726347,AAPL,-0.0013015184381779399,0.0,0.0013015184381779399,63.15197035599689,91.76450350270798,89.54269847616719,2.2218050265407925,2.5286924468242304,-0.30688742028343796,-0.10622,0.12684,0.8002399999999998,0.07292
2014-06-18,92.27,92.29,91.35,92.18,33514108,AAPL,0.0010860121633362585,0.0010860121633362585,0.0,57.3592866093846,91.82842604075292,89.73805414459925,2.0903718961536697,2.4410283366901186,-0.35065644053644895,-0.20547200000000004,0.19096,0.7104400000000001,0.09852
2014-06-19,92.29,92.3,91.3389,91.86,35527686,AAPL,-0.003471468865263727,0.0,0.003471468865263727,57.5040113217562,91.83328357294478,89.89523531907338,1.9380482538714006,2.340432320126375,-0.40238406625497447,-0.14560800000000002,0.10947999999999998,0.81284,0.07772
2014-06-20,91.85,92.55,90.9,90.91,100898066,AAPL,-0.0103418245155672,0.0,0.0103418245155672,55.72544398599483,91.6912399463379,89.97040307321609,1.7208368731218115,2.2165132307254627,-0.49567635760365114,-0.137172,0.136,0.80856,0.05548
2014-06-23,91.32,91.62,90.6,90.83,43694391,AAPL,-0.0008799912000879706,0.0,0.0008799912000879706,48.901166268526175,91.55874149305515,90.03407691964453,1.5246645734106181,2.078143499262494,-0.5534789258518757,-0.30684000000000006,0.1996,0.7807200000000001,0.01968
2014-06-24,90.75,91.74,90.19,90.28,39036087,AAPL,-0.0060552680832324235,0.0,0.0060552680832324235,39.50058548228826,91.36201203258514,90.0522934441153,1.3097185884698348,1.924458517103962,-0.6147399286341273,-0.23773999999999998,0.17712,0.74188,0.08095999999999998
2014-06-25,90.21,90.7,89.65,90.36,36868541,AAPL,0.0008861320336730483,0.0008861320336730483,0.0,37.470967397826136,91.20785633526435,90.07508652232899,1.132769812935365,1.7661207762702427,-0.6333509633348777,-0.21098800000000004,0.17156,0.7572,0.07124000000000001
2014-06-26,90.37,91.05,89.8,90.9,32629359,AAPL,0.005976095617529875,0.005976095617529875,0.0,42.55552612249113,91.16049382214676,90.13619122437869,1.0243025977680702,1.6177571405698083,-0.5934545428017381,-0.14817999999999998,0.12055999999999999,0.8176000000000001,0.06184
2014-06-27,90.82,92.0,90.77,91.98,64028803,AAPL,0.011881188118811892,0.011881188118811892,0.0,39.914476468346585,91.28657169566264,90.2727696522025,1.0138020434601458,1.496966121147876,-0.4831640776877302,-0.26720799999999995,0.15156,0.8075999999999999,0.040839999999999994
2014-06-30,92.1,93.725,92.09,92.93,49589028,AAPL,0.010328332246140493,0.010328332246140493,0.0,42.761515567355346,91.53940681940685,90.46960152981713,1.0698052895897234,1.4115339548362456,-0.3417286652465221,-0.32699600000000006,0.18040000000000003,0.7667200000000001,0.05296
2014-07-01,93.52,94.07,93.13,93.52,38223477,AAPL,0.006348864736898552,0.006348864736898552,0.0,48.37218855813446,91.84411346257502,90.69555697205288,1.1485564905221395,1.3589384619734246,-0.21038197145128512,-0.20600000000000002,0.1532,0.78964,0.05724
2014-07-02,93.865,94.06,93.09,93.48,28465073,AAPL,-0.00042771599657820403,0.0,0.00042771599657820403,58.22674442240947,92.09578831448657,90.90181201116008,1.1939763033264938,1.3259460302440385,-0.1319697269175446,-0.35156,0.20543999999999993,0.7546799999999998,0.03992
2014-07-03,93.67,94.1,93.2,94.03,22891753,AAPL,0.005883611467693672,0.005883611467693672,0.0,70.00838380101388,92.3933593430271,91.13352963996303,1.2598297030640708,1.3127227648080448,-0.05289306174397401,-0.08146399999999998,0.13136000000000003,0.7834800000000002,0.08516
2014-07-07,94.14,95.99,94.1,95.968,56467939,AAPL,0.020610443475486573,0.020610443475486573,0.0,73.70356781219964,92.94330405948448,91.49163855552132,1.4516655039631559,1.3405113126390673,0.11115419132408855,-0.148756,0.13844,0.7736000000000002,0.08796
2014-07-08,96.27,96.8,93.92,95.35,65221678,AAPL,-0.0064396465488497645,0.0,0.0064396465488497645,69.52443954829076,93.31356497340994,91.77744310696418,1.5361218664457539,1.3796334234004048,0.15648844304534903,-0.171828,0.13208000000000003,0.8033599999999999,0.06455999999999999
2014-07-09,95.44,95.95,94.76,95.39,36436440,AAPL,0.0004195070791819244,0.0004195070791819244,0.0,69.29862414347119,93.63301651596225,92.04503991385573,1.5879766021065223,1.4213020591416283,0.16667454296489392,-0.29355200000000004,0.14659999999999998,0.8338,0.0196
2014-07-10,93.76,95.55,93.52,95.035,39685552,AAPL,-0.003721564105252151,0.0,0.003721564105252151,69.10648200991791,93.84870628273728,92.26651843875531,1.5821878439819699,1.4534792161096968,0.1287086278722731,-0.10446799999999999,0.12455999999999998,0.8126000000000002,0.06276
2014-07-11,95.36,95.89,94.8625,95.22,34018228,AAPL,0.001946651233756036,0.001946651233756036,0.0,78.578102346377,94.05967454693155,92.48529485069936,1.5743796962321852,1.4776593121341945,0.09672038409799066,-0.24491600000000002,0.18420000000000003,0.7636400000000001,0.052160000000000005
2014-07-14,95.86,96.89,95.65,96.45,42810155,AAPL,0.012917454316320187,0.012917454316320187,0.0,82.26368739381999,94.42741692432669,92.77897671361052,1.6484402107161742,1.5118154918505906,0.13662471886558358,-0.17927200000000001,0.15736,0.79192,0.05072
2014-07-15,96.8,96.85,95.03,95.32,45696176,AAPL,-0.01171591498185598,0.0,0.01171591498185598,77.5837770779247,94.5647373975072,92.96720066075048,1.597536736756723,1.5289597408318172,0.06857699592490585,-0.16825600000000002,0.12724,0.8273599999999999,0.04536
2014-07-16,96.97,97.1,94.74,94.78,53502415,AAPL,-0.005665127989928576,0.0,0.005665127989928576,73.17855622624103,94.59785472096763,93.10148209328747,1.4963726276801594,1.5224423182014857,-0.02606969052132624,-0.251984,0.15244,0.79644,0.05108000000000001
2014-07-17,95.03,95.279,92.57,93.0899,57298243,AAPL,-0.01783182105929526,0.0,0.01783182105929526,60.562561385488074,94.36586168697261,93.10062416045136,1.265237526521247,1.471001359865438,-0.2057638333441909,-0.13761199999999998,0.11851999999999999,0.82852,0.052919999999999995
2014-07-18,93.62,94.74,93.02,94.43,49987593,AAPL,0.014395761516555527,0.014395761516555527,0.0,61.398349957928005,94.37572911974605,93.19909644486238,1.1766326748836775,1.4121276228690858,-0.23549494798540827,-0.2885560000000001,0.18791999999999998,0.7657600000000001,0.04628
2014-07-21,94.99,95.0,93.72,93.939,39079002,AAPL,-0.005199618765223013,0.0,0.005199618765223013,55.07421976501988,94.30854002440051,93.25390411561331,1.0546359087872048,1.3406292800527095,-0.2859933712655047,-0.434116,0.20795999999999992,0.7806400000000001,0.01144
2014-07-22,94.68,94.89,94.12,94.72,55196597,AAPL,0.00831390583250835,0.00831390583250835,0.0,55.838631958578716,94.37184155910812,93.36250381075305,1.0093377483550654,1.2743709737131808,-0.26503322535811535,-0.15161999999999995,0.13136,0.7929599999999999,0.07572
2014-07-23,95.42,97.88,95.17,97.19,92917719,AAPL,0.026076858108108114,0.026076858108108114,0.0,64.16717388100759,94.80540439616841,93.64602204699358,1.1593823491748338,1.2513732488055114,-0.09199089963067753,-0.4375279999999999,0.25504,0.71844,0.026559999999999997
2014-07-24,97.035,97.32,96.42,97.03,45728843,AAPL,-0.0016462599032821545,0.0,0.0016462599032821545,61.85555199920918,95.14764987368096,93.89668708054961,1.2509627931313503,1.2512911576706793,-0.0003283645393290513,-0.39886000000000005,0.18915999999999997,0.7861199999999999,0.02468
2014-07-25,96.85,97.84,96.64,97.671,43469117,AAPL,0.006606204266721649,0.006606204266721649,0.0,57.50892811427426,95.53585758542235,94.17626581532372,1.359591770098632,1.2729512801562701,0.08664048994236184,-0.228976,0.16324000000000002,0.7800400000000001,0.056639999999999996
2014-07-28,97.82,99.24,97.55,99.02,55317689,AAPL,0.013811673884776443,0.013811673884776443,0.0,64.85691552979608,96.07187949535738,94.53506094011456,1.5368185552428173,1.3257247351735795,0.21109382006923783,-0.10691199999999998,0.11432000000000002,0.8362399999999998,0.04944
2014-07-29,99.33,99.44,98.25,98.38,43143095,AAPL,-0.006463340739244594,0.0,0.006463340739244594,61.67352288469966,96.4269749576101,94.81987124084681,1.607103716763291,1.3820005314915218,0.2251031852717691,-0.08860000000000001,0.14664000000000002,0.7742399999999999,0.07916000000000001
2014-07-30,98.44,98.7,97.67,98.15,33010001,AAPL,-0.002337873551534808,0.0,0.002337873551534808,62.30598446575493,96.6920557333624,95.06654744522852,1.6255082881338723,1.430702082819992,0.19480620531388038,-0.18641200000000002,0.1616,0.7794,0.05896
2014-07-31,97.16,97.45,95.33,95.6,56842647,AAPL,-0.025980641874681742,0.0,0.025980641874681742,51.6611655250522,96.52404715899895,95.10606244928566,1.417984709713295,1.4281586081986526,-0.010173898485357658,-0.33252000000000004,0.17008000000000004,0.8018,0.02812
2014-08-01,94.9,96.62,94.81,96.13,48511286,AAPL,0.00554393305439338,0.00554393305439338,0.0,49.309889539532165,96.46342451915297,95.1819096752645,1.2815148438884592,1.398829855336614,-0.11731501144815493,-0.32821600000000006,0.17079999999999998,0.8,0.02916
2014-08-04,96.37,96.58,95.17,95.59,39958144,AAPL,-0.005617393113492075,0.0,0.005617393113492075,51.37681224680224,96.32905151620636,95.21213858820788,1.1169129279984844,1.3424464698689882,-0.22553354187050378,-0.247724,0.13796,0.81656,0.04548
2014-08-05,95.36,95.68,94.36,95.12,55932663,AAPL,-0.004916832304634355,0.0,0.004916832304634355,51.642422889139525,96.14304359063615,95.2053135075999,0.9377300830362572,1.2615031925024422,-0.3237731094661851,-0.19341600000000003,0.14107999999999998,0.7903199999999999,0.06852
2014-08-06,94.75,95.48,94.71,94.96,38558342,AAPL,-0.001682085786375187,0.0,0.001682085786375187,58.12812166064118,95.96103688438444,95.18714213666657,0.7738947477178755,1.163981503545529,-0.3900867558276535,-0.37135599999999996,0.19695999999999997,0.7766399999999999,0.0264
2014-08-07,94.93,95.95,94.1,94.48,46711179,AAPL,-0.005054759898904693,0.0,0.005054759898904693,50.60953977887801,95.7331850560176,95.13476123765423,0.5984238183633721,1.0508699665090977,-0.4524461481457256,-0.250404,0.14504,0.80876,0.04624
2014-08-08,94.26,94.82,93.28,94.74,41865193,AAPL,0.0027519051651141435,0.0027519051651141435,0.0,54.02611208281589,95.58038735509183,95.10551966449466,0.47486769059716494,0.9356695113267112,-0.46080182072954623,-0.18782800000000002,0.15432,0.81256,0.03304
2014-08-11,95.27,96.08,94.8355,95.99,36584844,AAPL,0.013194004644289548,0.013194004644289548,0.0,55.869884038827514,95.64340468507771,95.17103672638396,0.47236795869375214,0.8430092008001194,-0.3706412421063673,-0.30892000000000003,0.15444000000000002,0.8103200000000002,0.0352
2014-08-12,96.04,96.88,95.61,95.97,33795352,AAPL,-0.00020835503698302116,0.0,0.00020835503698302116,43.73804298500421,95.69365011814267,95.23021919109625,0.4634309270464172,0.767093546049379,-0.30366261900296176,-0.18342800000000004,0.12484,0.8257999999999999,0.04935999999999999
2014-08-13,96.15,97.24,96.04,97.24,31866088,AAPL,0.013233302073564657,0.013233302073564657,0.0,51.34063266725334,95.93155009996687,95.37909184360764,0.5524582563592304,0.7241664881113493,-0.1717082317521189,-0.077776,0.11991999999999997,0.78656,0.09348000000000001
2014-08-14,97.33,97.57,96.8,97.5,28115566,AAPL,0.002673796791443861,0.002673796791443861,0.0,49.491317420121504,96.17285008458735,95.53619615148855,0.636653933098799,0.7066639771088393,-0.0700100440100403,-0.12853599999999998,0.13156000000000004,0.8151999999999999,0.053200000000000004
2014-08-15,97.9,98.19,96.86,97.98,48951331,AAPL,0.00492307692307703,0.00492307692307703,0.0,44.74459351198264,96.45087314849698,95.7172186587857,0.7336544897112844,0.7120620796293284,0.021592410081956004,-0.22498400000000005,0.10336000000000001,0.8586400000000001,0.03796
2014-08-18,98.49,99.37,97.98,99.16,47572413,AAPL,0.012043274137579107,0.012043274137579107,0.0,54.275781582526484,96.86766189488206,95.97223949887565,0.8954223960064098,0.7487341429047448,0.146688253101665,-0.1041,0.124,0.8158000000000001,0.06024000000000001
2014-08-19,99.41,100.68,99.32,100.53,69399270,AAPL,0.01381605486083104,0.01381605486083104,0.0,61.07103592754242,97.43109852643866,96.30985138784783,1.1212471385908316,0.8232367420419623,0.2980103965488693,-0.251132,0.13932,0.82536,0.035359999999999996
2014-08-20,100.44,101.09,99.95,100.57,52699192,AAPL,0.0003978911767630322,0.0003978911767630322,0.0,79.68846904885086,97.9140064454481,96.62541795171094,1.2885884937371515,0.9163070923810002,0.3722814013561513,-0.164024,0.11564,0.84724,0.03712000000000001
2014-08-21,100.57,100.94,100.11,100.58,33478198,AAPL,9.94332305856993e-05,9.94332305856993e-05,0.0,78.31663979097459,98.32415929999453,96.91834995528791,1.4058093447066256,1.0142075428461252,0.3916018018605003,-0.32802,0.19416000000000003,0.7390400000000001,0.06684
2014-08-22,100.29,101.47,100.19,101.32,44183834,AAPL,0.007357327500497002,0.007357327500497002,0.0,85.59595554393422,98.78505786922614,97.24439810674806,1.5406597624780716,1.1194979867725146,0.421161775705557,-0.28371599999999997,0.15424,0.80392,0.04184
2014-08-25,101.79,102.17,101.28,101.54,40270173,AAPL,0.0021713383339914127,0.0021713383339914127,0.0,91.27559745399732,99.20889512011442,97.56259083958155,1.646304280532874,1.2248592455245866,0.42144503500828745,-0.199316,0.1332,0.8459599999999997,0.02084
2014-08-26,101.42,101.5,100.86,100.889,33151984,AAPL,-0.006411266495962242,0.0,0.006411266495962242,86.15726259487069,99.46737279394297,97.80899151813105,1.6583812758119194,1.3115636515820532,0.3468176242298662,-0.179012,0.15944,0.7664000000000002,0.07412
2014-08-27,101.02,102.57,100.7,102.13,52369011,AAPL,0.012300647245983232,0.012300647245983232,0.0,92.77189281268966,99.87700774872097,98.12906622049172,1.7479415282292479,1.3988392269114922,0.34910230131775566,-0.296144,0.19640000000000005,0.7561200000000001,0.04748
2014-08-28,101.59,102.78,101.56,102.25,68459801,AAPL,0.0011749730735337582,0.0011749730735337582,0.0,92.64525243806145,100.24208347968697,98.43432057452938,1.8077629051575883,1.4806239625607114,0.3271389425968769,-0.34875999999999996,0.16880000000000003,0.78668,0.0446
2014-08-29,102.86,102.9,102.2,102.5,44595247,AAPL,0.0024449877750611915,0.0024449877750611915,0.0,91.6477685849332,100.58945525204282,98.73548201345314,1.8539732385896883,1.5552938177665068,0.29867942082318155,-0.2668,0.15172,0.8115600000000002,0.03676000000000001
2014-09-02,103.06,103.74,102.72,103.3,53564262,AAPL,0.007804878048780495,0.007804878048780495,0.0,92.61819162067583,101.00646213634393,99.07359445690105,1.9328676794428787,1.6308085901017813,0.3020590893410975,-0.25451999999999997,0.16871999999999995,0.76696,0.06436000000000001
2014-09-03,103.1,103.2,98.58,98.94,125420521,AAPL,-0.04220716360116161,0.0,0.04220716360116161,58.02463672921391,100.6885448845987,99.06369857120467,1.6248463133940305,1.6296161347602311,-0.004769821366200633,-0.20293599999999995,0.1778,0.7661600000000002,0.05603999999999999
2014-09-04,98.85,100.09,97.79,98.12,85718221,AAPL,-0.008287851222963383,0.0,0.008287851222963383,53.14047707068238,100.29338413312198,98.99379497333766,1.2995891597843183,1.5636107397650485,-0.26402157998073017,-0.18223199999999998,0.12296,0.8300399999999999,0.04699999999999999
2014-09-05,98.8,99.39,98.31,98.97,58457035,AAPL,0.008662861801875144,0.008662861801875144,0.0,54.54041801466639,100.08978657418014,98.99203238272005,1.0977541914600835,1.4704394301040558,-0.3726852386439723,-0.164936,0.1442,0.7956800000000002,0.06004
