date,compound,negative,neutral,positive
2010-02-18,-0.23484000000000002,0.14412000000000003,0.8172000000000001,0.03868
2010-02-19,-0.29317200000000004,0.22183999999999998,0.7447199999999999,0.0334
2010-02-22,-0.279828,0.18624000000000002,0.76984,0.04388
2010-02-23,-0.292032,0.18724,0.7573599999999999,0.055360000000000006
2010-02-24,-0.23052,0.16184,0.7479199999999997,0.0902
2010-02-25,-0.12549199999999996,0.11056,0.8470000000000002,0.04244
2010-02-26,-0.069196,0.08236,0.8715600000000001,0.04612
2010-03-01,-0.38020000000000004,0.18975999999999998,0.7846400000000001,0.025640000000000007
2010-03-02,-0.228916,0.1572,0.7916400000000001,0.051079999999999987
2010-03-03,-0.292032,0.20396,0.7239999999999999,0.07204
2010-03-04,-0.150396,0.14956000000000003,0.7903199999999998,0.06008
2010-03-05,-0.14493599999999998,0.17651999999999998,0.7536399999999999,0.06988
2010-03-08,-0.123216,0.12608,0.8026000000000001,0.07132000000000001
2010-03-09,-0.134068,0.15247999999999998,0.74772,0.09984000000000001
2010-03-10,-0.034288000000000006,0.13292,0.7640000000000002,0.10308000000000002
2010-03-11,-0.159732,0.15884,0.7749600000000001,0.06620000000000001
2010-03-12,-0.19394399999999998,0.12932,0.8221599999999998,0.04856
2010-03-15,-0.06794400000000002,0.09280000000000001,0.8562400000000001,0.05104
2010-03-16,-0.285052,0.16463999999999998,0.77616,0.05924
2010-03-17,-0.16279999999999997,0.15648,0.7865199999999999,0.057
2010-03-18,-0.155324,0.13612,0.8048399999999998,0.058960000000000005
2010-03-19,-0.30280799999999997,0.18816,0.7658400000000002,0.04608
2010-03-22,-0.24733999999999998,0.15404,0.80204,0.043919999999999994
2010-03-23,-0.254632,0.18991999999999998,0.75004,0.06011999999999999
2010-03-24,-0.27016799999999996,0.15839999999999999,0.8063999999999999,0.03524
2010-03-25,-0.248424,0.14368,0.7986399999999998,0.057679999999999995
2010-03-26,-0.23630400000000001,0.22563999999999992,0.7158,0.05852
2010-03-29,-0.270928,0.15556,0.7999200000000001,0.04452
2010-03-30,-0.312256,0.17616000000000004,0.7561199999999999,0.0678
2010-03-31,-0.437732,0.23411999999999997,0.7431600000000002,0.02276
2010-04-01,-0.20742800000000003,0.17779999999999999,0.7526800000000001,0.06952000000000001
2010-04-05,-0.241884,0.14343999999999998,0.80228,0.05432000000000001
2010-04-06,-0.33056800000000003,0.184,0.7918799999999999,0.02412
2010-04-07,-0.26533999999999996,0.21476000000000003,0.6997599999999999,0.08552
2010-04-08,-0.25918800000000003,0.17584000000000002,0.7590400000000002,0.06508000000000001
2010-04-09,-0.215224,0.177,0.7728000000000002,0.0502
2010-04-12,-0.17158400000000004,0.18736,0.72044,0.09215999999999999
2010-04-13,-0.188884,0.17596,0.7754000000000001,0.04868
2010-04-14,-0.11681999999999998,0.12632,0.83164,0.04207999999999999
2010-04-15,-0.14453600000000003,0.14564,0.75024,0.10415999999999997
2010-04-16,-0.358916,0.18880000000000002,0.7663599999999998,0.04484
2010-04-19,-0.166728,0.12183999999999998,0.82136,0.05684
2010-04-20,-0.201888,0.15284000000000003,0.7839200000000001,0.06324
2010-04-21,-0.159416,0.14864,0.78628,0.06507999999999999
2010-04-22,-0.10444800000000001,0.11788,0.81808,0.06408
2010-04-23,-0.22856400000000004,0.13299999999999998,0.82684,0.04019999999999999
2010-04-26,-0.14079999999999998,0.1414,0.8223600000000001,0.03632
2010-04-27,-0.040764,0.085,0.8286800000000001,0.08636
2010-04-28,-0.19348,0.13212,0.8048400000000001,0.063
2010-04-29,-0.33239599999999997,0.20184000000000002,0.76884,0.029360000000000004
2010-04-30,-0.32439200000000007,0.16320000000000004,0.7991199999999999,0.03763999999999999
2010-05-03,-0.19812000000000005,0.18256,0.7360800000000001,0.08136000000000002
2010-05-04,-0.176952,0.15528,0.7530000000000001,0.09179999999999999
2010-05-05,-0.166964,0.1672,0.76532,0.06748
2010-05-06,-0.13566,0.12099999999999998,0.8084,0.07072
2010-05-07,-0.17340399999999995,0.12840000000000001,0.8061600000000001,0.06544
2010-05-10,-0.20421200000000003,0.16080000000000003,0.7529200000000001,0.08624000000000001
2010-05-11,-0.29167200000000004,0.18971999999999997,0.73136,0.07884000000000001
2010-05-12,-0.240596,0.14768000000000003,0.7819200000000001,0.07044
2010-05-13,-0.20652799999999996,0.1624,0.78976,0.04784000000000001
2010-05-14,-0.38568800000000003,0.22860000000000005,0.7489600000000002,0.02244
2010-05-17,-0.14158400000000002,0.14412,0.81548,0.04035999999999999
2010-05-18,-0.07626400000000003,0.08707999999999999,0.85604,0.056880000000000014
2010-05-19,-0.3073119999999999,0.15928000000000003,0.78444,0.05619999999999999
2010-05-20,-0.242648,0.14948,0.8050399999999999,0.045439999999999994
2010-05-21,-0.248304,0.1632,0.8169999999999998,0.019799999999999998
2010-05-24,-0.221488,0.12124,0.8321999999999999,0.04656
2010-05-25,-0.32105199999999995,0.17887999999999996,0.7793600000000002,0.041800000000000004
2010-05-26,-0.174144,0.12115999999999999,0.8358,0.043039999999999995
2010-05-27,-0.14052,0.15036,0.7669199999999999,0.08272
2010-05-28,-0.26569200000000004,0.17668000000000003,0.7753999999999998,0.04792
2010-06-01,-0.205872,0.11796000000000002,0.8344,0.047720000000000005
2010-06-02,-0.462896,0.20743999999999999,0.7341999999999999,0.05831999999999999
2010-06-03,-0.12069600000000001,0.10060000000000001,0.8541200000000001,0.04532
2010-06-04,-0.291676,0.17236,0.7684399999999998,0.0592
2010-06-07,-0.3738840000000001,0.15860000000000002,0.83,0.0114
2010-06-08,-0.3545440000000001,0.17076000000000005,0.7794,0.04984
2010-06-09,-0.22796000000000002,0.12264000000000001,0.8294000000000001,0.047880000000000006
2010-06-10,-0.221016,0.15028,0.77912,0.07043999999999999
2010-06-11,-0.14758400000000002,0.14204,0.79712,0.06080000000000001
2010-06-14,-0.08867999999999998,0.12456000000000002,0.8168800000000002,0.05859999999999999
2010-06-15,-0.33148799999999995,0.20184000000000002,0.7321199999999999,0.06596
2010-06-16,-0.21644399999999997,0.14800000000000002,0.7978800000000001,0.05412
2010-06-17,-0.12446399999999996,0.13144000000000003,0.7952799999999999,0.07328
2010-06-18,-0.22209199999999998,0.13348000000000002,0.8184400000000001,0.04800000000000001
2010-06-21,-0.10427599999999998,0.08156000000000001,0.8665600000000001,0.051879999999999996
2010-06-22,-0.18177600000000005,0.1264,0.8178399999999999,0.0558
2010-06-23,-0.188028,0.14551999999999998,0.7961599999999999,0.058199999999999995
2010-06-24,-0.1677,0.15904000000000001,0.78352,0.05744
2010-06-25,-0.12959199999999998,0.15828,0.75836,0.08332
2010-06-28,-0.17436800000000002,0.13687999999999997,0.8150800000000001,0.04804
2010-06-29,-0.2368,0.13536,0.82588,0.0388
2010-06-30,-0.349972,0.20424000000000003,0.75208,0.04372
2010-07-01,-0.031732,0.14300000000000002,0.7614799999999999,0.09551999999999998
2010-07-02,-0.36511200000000005,0.21064,0.7407999999999998,0.048639999999999996
2010-07-06,-0.23821199999999998,0.18996,0.7392399999999999,0.07075999999999999
2010-07-07,-0.206196,0.14868,0.79636,0.054959999999999995
2010-07-08,-0.298572,0.18911999999999998,0.7508400000000001,0.06008
2010-07-09,-0.07782,0.12244,0.8116,0.066
2010-07-12,-0.47688400000000003,0.24968000000000007,0.70092,0.04948
2010-07-13,-0.263616,0.16448000000000002,0.77068,0.06484
2010-07-14,-0.18017199999999994,0.13964,0.7745600000000001,0.08584
2010-07-15,-0.21323999999999999,0.14956,0.77596,0.07448
2010-07-16,-0.281544,0.19088000000000002,0.73724,0.07176
2010-07-19,0.0020320000000000026,0.07683999999999998,0.84992,0.07332000000000001
2010-07-20,0.041095999999999994,0.07576000000000001,0.8441199999999999,0.08012000000000001
2010-07-21,-0.403596,0.18564,0.7713599999999999,0.043
2010-07-22,-0.12510399999999997,0.1506,0.76532,0.084
2010-07-23,-0.23735200000000004,0.16684000000000002,0.77688,0.056319999999999995
2010-07-26,-0.2773,0.17379999999999998,0.7480399999999999,0.07808
2010-07-27,-0.20040400000000003,0.157,0.76568,0.07727999999999999
2010-07-28,-0.292172,0.15023999999999998,0.8042400000000001,0.0454
2010-07-29,-0.20563199999999998,0.12184000000000003,0.8038,0.07436
2010-07-30,-0.340076,0.17584,0.8082,0.015960000000000002
2010-08-02,-0.265452,0.16628,0.75992,0.07384
2010-08-03,-0.132228,0.15624,0.7852800000000001,0.058519999999999996
2010-08-04,-0.300648,0.168,0.79184,0.04016
2010-08-05,-0.14197200000000001,0.12300000000000001,0.8144800000000001,0.06243999999999998
2010-08-06,-0.23311200000000004,0.21203999999999998,0.6922799999999999,0.09572000000000001
2010-08-09,-0.181984,0.13727999999999999,0.78964,0.07307999999999999
2010-08-10,-0.314692,0.17303999999999997,0.7802000000000001,0.04668
2010-08-11,-0.057192,0.10856,0.8258000000000003,0.06572000000000001
2010-08-12,-0.17197600000000002,0.14908,0.7851599999999999,0.06584
2010-08-13,-0.199516,0.13555999999999999,0.8057200000000002,0.05872
2010-08-16,-0.286288,0.18948,0.74996,0.06056
2010-08-17,-0.10358000000000002,0.12956,0.7774399999999999,0.09299999999999999
2010-08-18,-0.10507999999999999,0.13832,0.7654399999999998,0.09628
2010-08-19,-0.18171200000000007,0.15039999999999998,0.80808,0.041479999999999996
2010-08-20,-0.26071200000000005,0.13712,0.83596,0.026920000000000003
2010-08-23,-0.15442400000000003,0.14804,0.7658800000000001,0.08612
2010-08-24,-0.30458799999999997,0.14340000000000003,0.83832,0.01828
2010-08-25,-0.32746,0.21072000000000002,0.7335999999999998,0.05580000000000001
2010-08-26,-0.123752,0.19228,0.7328399999999999,0.07488000000000002
2010-08-27,-0.11355600000000003,0.14947999999999997,0.7824000000000001,0.06812
2010-08-30,-0.250996,0.16028000000000003,0.8052800000000001,0.03439999999999999
2010-08-31,-0.29734,0.15796,0.79212,0.04984
2010-09-01,-0.251328,0.16939999999999997,0.7725199999999998,0.05804
2010-09-02,-0.30369599999999997,0.20311999999999994,0.7511199999999998,0.04568
2010-09-03,-0.306816,0.21456000000000003,0.70976,0.07564000000000001
2010-09-07,-0.16558,0.19132000000000005,0.7238800000000001,0.08471999999999999
2010-09-08,-0.16373199999999996,0.15912000000000004,0.7916400000000001,0.0492
2010-09-09,-0.19349999999999998,0.16716,0.7726000000000001,0.06024
2010-09-10,-0.37667600000000007,0.23364000000000004,0.70604,0.060200000000000004
2010-09-13,-0.170016,0.09456000000000002,0.88324,0.022240000000000003
2010-09-14,-0.267112,0.20231999999999994,0.7398,0.05788
2010-09-15,-0.1421,0.10188000000000001,0.85084,0.04727999999999999
2010-09-16,-0.12223200000000001,0.12672,0.7903199999999999,0.08295999999999999
2010-09-17,-0.24947599999999998,0.16832,0.74884,0.08263999999999999
2010-09-20,-0.15769200000000003,0.1536,0.7425999999999999,0.1038
2010-09-21,-0.06092,0.11691999999999998,0.8026800000000001,0.08036
2010-09-22,-0.27218800000000004,0.20327999999999996,0.7446400000000001,0.05212
2010-09-23,-0.2595640000000001,0.19999999999999993,0.75308,0.04688
2010-09-24,-0.364968,0.18224000000000004,0.7866399999999999,0.03104
2010-09-27,-0.23380800000000002,0.14991999999999997,0.8055199999999999,0.044559999999999995
2010-09-28,-0.3731280000000001,0.20204000000000005,0.75528,0.04272
2010-09-29,-0.190364,0.19188000000000002,0.7321599999999998,0.07596
2010-09-30,-0.145744,0.14032,0.79608,0.06356
2010-10-01,-0.32264799999999993,0.19968,0.73248,0.06788
2010-10-04,-0.32693200000000006,0.18284000000000003,0.7469200000000003,0.07028000000000001
2010-10-05,-0.12397999999999999,0.12344000000000001,0.75896,0.11751999999999999
2010-10-06,0.01332,0.061560000000000004,0.8754,0.063
2010-10-07,-0.09150399999999997,0.10816,0.7976400000000001,0.09412
2010-10-08,-0.20552399999999998,0.17548000000000005,0.74548,0.079
2010-10-11,-0.20988400000000001,0.20420000000000002,0.70156,0.09432
2010-10-12,-0.22787600000000002,0.14364000000000002,0.7881999999999999,0.06828000000000001
2010-10-13,-0.17156799999999997,0.18692000000000003,0.7221600000000001,0.09083999999999998
2010-10-14,0.078324,0.10600000000000001,0.7831199999999999,0.11088
2010-10-15,-0.08730799999999998,0.14040000000000002,0.7686,0.09104000000000001
2010-10-18,-0.24846400000000002,0.18023999999999998,0.7701600000000001,0.04956000000000001
2010-10-19,-0.102636,0.18068,0.7111999999999999,0.10811999999999998
2010-10-20,-0.298248,0.14064,0.84296,0.016399999999999998
2010-10-21,-0.14656800000000003,0.13196000000000002,0.7866400000000001,0.0814
2010-10-22,-0.34258000000000005,0.20672000000000001,0.73956,0.053680000000000005
2010-10-25,-0.23993600000000004,0.139,0.8208799999999999,0.04008
2010-10-26,-0.22494799999999995,0.185,0.73348,0.08148000000000001
2010-10-27,-0.14894800000000002,0.15056000000000003,0.7794000000000001,0.07007999999999999
2010-10-28,-0.326308,0.21556,0.7359200000000001,0.048519999999999994
2010-10-29,-0.22146000000000005,0.14672000000000002,0.81808,0.0352
2010-11-01,-0.204572,0.21140000000000003,0.72128,0.06732
2010-11-02,-0.14332400000000003,0.1418,0.7612799999999998,0.09692
2010-11-03,-0.17194000000000004,0.09967999999999998,0.8683599999999998,0.03196
2010-11-04,-0.36898000000000003,0.17715999999999998,0.7922800000000001,0.030600000000000002
2010-11-05,-0.20688800000000002,0.14096,0.80812,0.05088
2010-11-08,-0.24745600000000004,0.1732,0.77868,0.04816000000000001
2010-11-09,-0.218672,0.15992000000000003,0.7707999999999999,0.06928000000000001
2010-11-10,-0.23779999999999998,0.15180000000000002,0.77024,0.07792
2010-11-11,-0.124704,0.13248,0.8064000000000001,0.06108
2010-11-12,-0.17932399999999998,0.11412000000000001,0.8215200000000001,0.06436000000000001
2010-11-15,-0.31500399999999995,0.24259999999999998,0.7017599999999998,0.055680000000000014
2010-11-16,-0.27048800000000006,0.17104,0.76688,0.062200000000000005
2010-11-17,-0.11835199999999998,0.09712000000000001,0.8453599999999999,0.057600000000000005
2010-11-18,-0.346864,0.17716,0.7873600000000001,0.03544
2010-11-19,-0.185584,0.15656000000000003,0.78864,0.054799999999999995
2010-11-22,-0.209712,0.19452000000000005,0.7248000000000002,0.08072000000000001
2010-11-23,-0.156052,0.12856,0.83024,0.041120000000000004
2010-11-24,-0.10756799999999998,0.14128000000000002,0.8008,0.05792
2010-11-26,-0.06671199999999997,0.11003999999999997,0.7785599999999998,0.1114
2010-11-29,-0.475068,0.25992000000000004,0.7002799999999999,0.03972
2010-11-30,-0.309488,0.17868000000000003,0.77496,0.0464
2010-12-01,-0.22826399999999997,0.16996000000000003,0.77868,0.051399999999999994
2010-12-02,-0.202716,0.16432000000000002,0.75568,0.08
2010-12-03,-0.20542000000000002,0.11596000000000002,0.8101599999999999,0.07388
2010-12-06,-0.1509,0.12072,0.8252400000000003,0.054040000000000005
2010-12-07,-0.13174000000000002,0.14084000000000002,0.7818,0.0774
2010-12-08,-0.154556,0.13924,0.7828400000000001,0.07804
2010-12-09,-0.09857999999999999,0.11131999999999997,0.8306399999999999,0.05804000000000001
2010-12-10,-0.221768,0.16808,0.7815200000000001,0.050359999999999995
2010-12-13,-0.086472,0.14975999999999998,0.7917200000000001,0.05852
2010-12-14,-0.141848,0.16076000000000001,0.73792,0.10139999999999999
2010-12-15,-0.21571200000000004,0.16047999999999998,0.78648,0.053119999999999994
2010-12-16,-0.268888,0.19264,0.71768,0.08956
2010-12-17,-0.31020800000000004,0.19047999999999998,0.7547999999999998,0.05476
2010-12-20,-0.167732,0.13040000000000002,0.82052,0.04904
2010-12-21,-0.318916,0.18183999999999997,0.7605599999999998,0.057560000000000014
2010-12-22,-0.248484,0.1198,0.8520400000000001,0.028200000000000003
2010-12-23,-0.28165999999999997,0.18004,0.7459600000000001,0.0738
2010-12-27,-0.12438000000000002,0.14136,0.7819600000000001,0.07664
2010-12-28,-0.27362,0.17895999999999998,0.7661999999999999,0.05484
2010-12-29,-0.2423160000000001,0.1882,0.7504000000000001,0.06136000000000001
2010-12-30,-0.10182000000000001,0.12480000000000002,0.8091200000000001,0.06612
2010-12-31,-0.22920000000000001,0.16068000000000002,0.7636799999999999,0.07564
2011-01-03,-0.173112,0.11628,0.8403599999999999,0.0434
2011-01-04,-0.208864,0.09036000000000001,0.8811199999999999,0.02848
2011-01-05,-0.27356400000000003,0.14628000000000002,0.8027200000000001,0.05104
2011-01-06,-0.387004,0.23424000000000003,0.71784,0.047880000000000006
2011-01-07,-0.254696,0.14931999999999998,0.7925600000000002,0.058039999999999994
2011-01-10,-0.12676800000000002,0.14732,0.7819199999999998,0.07075999999999999
2011-01-11,-0.13360800000000003,0.15824,0.74528,0.09652000000000001
2011-01-12,-0.33282000000000006,0.18084000000000003,0.7822399999999999,0.03692
2011-01-13,-0.0851,0.13960000000000006,0.7662,0.09416000000000001
2011-01-14,-0.05118,0.1164,0.8270000000000001,0.056600000000000004
2011-01-18,-0.06808799999999998,0.08976,0.8572799999999999,0.052879999999999996
2011-01-19,-0.14595200000000005,0.14584,0.7936,0.06055999999999999
2011-01-20,-0.214716,0.15868000000000002,0.7474399999999999,0.094
2011-01-21,-0.319084,0.16616,0.774,0.059800000000000006
2011-01-24,-0.144668,0.11844000000000002,0.8319200000000001,0.04968
2011-01-25,-0.29493600000000003,0.19823999999999997,0.7404000000000002,0.06136
2011-01-26,-0.25187600000000004,0.18739999999999998,0.7508800000000001,0.06164
2011-01-27,-0.19571199999999997,0.11559999999999998,0.8451200000000001,0.03928
2011-01-28,-0.154852,0.08960000000000001,0.8824400000000001,0.027999999999999997
2011-01-31,-0.13415600000000003,0.15935999999999997,0.7802,0.060360000000000004
2011-02-01,0.015812000000000003,0.07304,0.8427600000000001,0.08420000000000001
2011-02-02,-0.027904000000000005,0.11144,0.7759599999999999,0.11256000000000001
2011-02-03,-0.308944,0.25911999999999996,0.67636,0.06452000000000001
2011-02-04,-0.087904,0.12267999999999998,0.7972000000000001,0.0802
2011-02-07,-0.14307999999999998,0.13712,0.78884,0.07404
2011-02-08,-0.176584,0.094,0.8957200000000001,0.01024
2011-02-09,-0.2987560000000001,0.19279999999999997,0.7833599999999998,0.023840000000000004
2011-02-10,-0.16858399999999998,0.14008,0.80536,0.054560000000000004
2011-02-11,-0.110064,0.12147999999999999,0.7804799999999998,0.09808
2011-02-14,-0.12584800000000002,0.16603999999999997,0.7600400000000002,0.07396000000000001
2011-02-15,-0.35660800000000004,0.21156000000000003,0.7494799999999999,0.03888
2011-02-16,-0.33388400000000007,0.23128,0.7244800000000002,0.04420000000000001
2011-02-17,-0.31732,0.23752000000000004,0.7027599999999999,0.05972
2011-02-18,-0.32544399999999996,0.2134,0.7175999999999999,0.06899999999999999
2011-02-22,-0.037276000000000004,0.12840000000000001,0.7967200000000002,0.07488
2011-02-23,-0.16551599999999997,0.13180000000000003,0.8166800000000001,0.05152
2011-02-24,-0.202848,0.16948,0.7826400000000001,0.04796
2011-02-25,-0.25224799999999997,0.18631999999999999,0.7695599999999999,0.044199999999999996
2011-02-28,-0.16829999999999998,0.17303999999999997,0.7484000000000001,0.07856
2011-03-01,-0.10412400000000002,0.10056,0.8415599999999999,0.05792
2011-03-02,-0.26374,0.18104000000000003,0.7418399999999999,0.07704000000000001
2011-03-03,-0.254624,0.17615999999999998,0.77504,0.048839999999999995
2011-03-04,-0.289592,0.20140000000000005,0.73516,0.0634
2011-03-07,-0.05708800000000001,0.11716000000000001,0.8147999999999999,0.06808
2011-03-08,-0.238012,0.18196,0.7577200000000001,0.06036
2011-03-09,-0.289772,0.17028000000000001,0.78596,0.04376
2011-03-10,-0.25831600000000005,0.217,0.7417200000000002,0.041240000000000006
2011-03-11,0.05192800000000001,0.08528000000000001,0.81884,0.09584000000000001
2011-03-14,-0.112916,0.14336,0.7971199999999999,0.05956
2011-03-15,-0.20008800000000002,0.17087999999999998,0.74944,0.07964
2011-03-16,-0.18189999999999998,0.14628000000000002,0.7680800000000001,0.08568000000000002
2011-03-17,-0.09622399999999999,0.13740000000000002,0.7766799999999999,0.08596
2011-03-18,-0.063832,0.09827999999999999,0.8276,0.07408
2011-03-21,-0.257876,0.17704,0.7731600000000001,0.049800000000000004
2011-03-22,-0.020615999999999995,0.13108000000000003,0.7547600000000001,0.11411999999999999
2011-03-23,-0.284028,0.19456000000000004,0.7585999999999999,0.04696000000000001
2011-03-24,-0.299616,0.16400000000000003,0.8123200000000002,0.023640000000000005
2011-03-25,-0.160504,0.10459999999999998,0.8338000000000001,0.061560000000000004
2011-03-28,-0.46025999999999995,0.23875999999999997,0.7298000000000002,0.03144
2011-03-29,-0.188524,0.18280000000000002,0.7438800000000001,0.07336000000000001
2011-03-30,-0.11779599999999998,0.11916,0.85588,0.02492
2011-03-31,-0.18559599999999998,0.17951999999999999,0.7574,0.06304
2011-04-01,-0.18059600000000003,0.13336,0.80404,0.0626
2011-04-04,-0.28762400000000005,0.17700000000000002,0.7774000000000001,0.04552
2011-04-05,-0.352356,0.22612000000000002,0.7364400000000001,0.03744
2011-04-06,-0.14395999999999998,0.12288,0.7988399999999999,0.07828
2011-04-07,-0.307204,0.20736000000000004,0.74204,0.0506
2011-04-08,-0.23231200000000002,0.17048,0.7659200000000002,0.06364
2011-04-11,-0.135476,0.14784000000000003,0.79804,0.05411999999999999
2011-04-12,-0.32724000000000003,0.22756,0.6800799999999999,0.09236000000000001
2011-04-13,-0.22684400000000005,0.16956,0.79924,0.031200000000000006
2011-04-14,-0.22313200000000002,0.18600000000000003,0.7619999999999999,0.052000000000000005
2011-04-15,-0.296988,0.19268000000000002,0.7674799999999999,0.0398
2011-04-18,-0.18445599999999998,0.16376,0.7817999999999999,0.05436
2011-04-19,-0.20505600000000004,0.17128,0.757,0.07176
2011-04-20,-0.2513120000000001,0.2192,0.69816,0.08264
2011-04-21,-0.19736521739130433,0.15565217391304345,0.7931304347826087,0.051217391304347826
2011-04-25,-0.21204800000000001,0.16736,0.7510400000000002,0.08163999999999999
2011-04-26,-0.28165200000000007,0.1834,0.7450000000000001,0.07168000000000001
2011-04-27,-0.185304,0.12528000000000003,0.8324399999999997,0.04220000000000001
2011-04-28,-0.030688000000000003,0.15484,0.7710000000000001,0.07419999999999999
2011-04-29,-0.267512,0.1482,0.80432,0.04748
2011-05-02,-0.30354,0.19203999999999993,0.76444,0.04352
2011-05-03,-0.22246,0.18756,0.74088,0.0716
2011-05-04,-0.322932,0.20200000000000004,0.7604,0.03756
2011-05-05,-0.28032,0.19459999999999997,0.77532,0.03
2011-05-06,-0.23675199999999996,0.19064,0.7302800000000002,0.07912
2011-05-09,-0.14386,0.13648,0.7869199999999998,0.07644000000000001
2011-05-10,-0.44855599999999995,0.25056000000000006,0.71008,0.03935999999999999
2011-05-11,-0.12182399999999999,0.12151999999999999,0.8316,0.04692
2011-05-12,-0.37925999999999993,0.2234,0.75048,0.02612
2011-05-13,-0.291648,0.15984,0.79324,0.04688
2011-05-16,-0.262956,0.12388000000000002,0.8406799999999999,0.035440000000000006
2011-05-17,-0.2707,0.14695999999999998,0.82184,0.03128
2011-05-18,-0.166616,0.14947999999999997,0.7752,0.07524000000000002
2011-05-19,-0.027844,0.09212,0.8593600000000001,0.04852
2011-05-20,-0.16809200000000002,0.19704,0.7414800000000001,0.06148
2011-05-23,-0.29107599999999995,0.2212,0.6872800000000001,0.09152
2011-05-24,-0.348272,0.21432,0.7289999999999999,0.056639999999999996
2011-05-25,-0.24957200000000004,0.14956000000000003,0.7661199999999998,0.08424
2011-05-26,-0.15039199999999997,0.13948,0.79792,0.06251999999999999
2011-05-27,-0.20999599999999996,0.16920000000000002,0.7679600000000001,0.06284000000000001
2011-05-31,-0.30777600000000005,0.21071999999999996,0.7567999999999999,0.03248
2011-06-01,-0.39410399999999995,0.19044,0.75924,0.05024
2011-06-02,-0.35614000000000007,0.20171999999999998,0.7315600000000001,0.06672
2011-06-03,-0.393916,0.21979999999999997,0.7503200000000001,0.02988
2011-06-06,-0.254932,0.18172000000000005,0.7653600000000002,0.052919999999999995
2011-06-07,-0.27021999999999996,0.17872,0.7730400000000001,0.048119999999999996
2011-06-08,-0.12958399999999998,0.13520000000000001,0.7943600000000001,0.07052
2011-06-09,-0.10316000000000003,0.14048,0.7974,0.062119999999999995
2011-06-10,-0.11726799999999998,0.14784,0.7921599999999998,0.059960000000000006
2011-06-13,-0.14949199999999999,0.14332,0.8030799999999999,0.05364
2011-06-14,-0.29507200000000006,0.21272,0.72364,0.06356
2011-06-15,-0.25516,0.15099999999999997,0.78208,0.06688000000000001
2011-06-16,-0.11407199999999999,0.1366,0.7989600000000001,0.06452000000000001
2011-06-17,-0.367636,0.22416000000000003,0.75664,0.01916
2011-06-20,-0.33005599999999996,0.18907999999999997,0.7514799999999999,0.059480000000000005
2011-06-21,-0.16535600000000006,0.15356000000000003,0.7461199999999999,0.10032
2011-06-22,-0.21730400000000005,0.19847999999999996,0.7250399999999999,0.07652
2011-06-23,-0.221624,0.15304,0.7610400000000002,0.08591999999999998
2011-06-24,-0.18809600000000004,0.18040000000000003,0.7384,0.08124
2011-06-27,-0.063552,0.1136,0.8245599999999998,0.06184
2011-06-28,-0.185836,0.16392000000000004,0.7757999999999999,0.060360000000000004
2011-06-29,-0.21194,0.15772,0.7707600000000001,0.0716
2011-06-30,-0.28944,0.1724,0.7999600000000001,0.0276
2011-07-01,-0.10942400000000001,0.16912,0.7352,0.09564
2011-07-05,-0.32647200000000004,0.17960000000000004,0.7680799999999998,0.052320000000000005
2011-07-06,-0.14374000000000003,0.11952000000000002,0.821,0.059519999999999997
2011-07-07,-0.20535599999999996,0.11192,0.8061600000000003,0.08192
2011-07-08,-0.299408,0.21724,0.7197200000000001,0.06308000000000001
2011-07-11,-0.23679200000000006,0.14288,0.80632,0.050760000000000007
2011-07-12,-0.30363599999999996,0.18260000000000004,0.76,0.0574
2011-07-13,-0.16818000000000005,0.17152,0.7560799999999999,0.07244000000000002
2011-07-14,-0.10880800000000003,0.12432,0.8145200000000001,0.06119999999999999
2011-07-15,-0.246684,0.14744000000000002,0.8254799999999999,0.027080000000000003
2011-07-18,-0.21006800000000003,0.13015999999999997,0.83272,0.037079999999999995
2011-07-19,-0.200908,0.1258,0.83988,0.03436
2011-07-20,-0.15415199999999998,0.12608000000000003,0.81368,0.06028000000000001
2011-07-21,-0.31546,0.18892000000000003,0.77132,0.039760000000000004
2011-07-22,-0.25392000000000003,0.156,0.8123999999999999,0.0316
2011-07-25,-0.29272799999999993,0.17292000000000002,0.7915200000000001,0.0356
2011-07-26,-0.276412,0.1758,0.7424000000000004,0.08172000000000003
2011-07-27,-0.26716800000000007,0.20516,0.7172800000000001,0.07751999999999999
2011-07-28,-0.30953200000000003,0.19072000000000003,0.7750000000000001,0.03436
2011-07-29,-0.10154000000000002,0.14664000000000002,0.7632000000000001,0.09020000000000002
2011-08-01,-0.4556119999999999,0.24851999999999996,0.7222399999999999,0.02924
2011-08-02,-0.218672,0.14644000000000001,0.81556,0.03796
2011-08-03,-0.170964,0.16764000000000004,0.75044,0.08192
2011-08-04,-0.27628800000000003,0.15968000000000002,0.79928,0.040999999999999995
2011-08-05,-0.26412,0.17404,0.78704,0.03896
2011-08-08,-0.21943199999999993,0.19068,0.7033200000000001,0.10599999999999998
2011-08-09,-0.46592000000000006,0.24196000000000006,0.7185600000000001,0.03944
2011-08-10,-0.388964,0.19976,0.7701999999999998,0.03004
2011-08-11,-0.304736,0.17808,0.76976,0.052160000000000005
2011-08-12,-0.23152799999999998,0.2032,0.7456000000000002,0.05116
2011-08-15,-0.142016,0.14436000000000002,0.7902,0.06544
2011-08-16,-0.3482320000000001,0.20736000000000002,0.7612799999999998,0.0314
2011-08-17,-0.288992,0.17592000000000005,0.7430399999999997,0.08104000000000001
