Date,Close,High,Low,Open,Volume
,^AXJO,^AXJO,^AXJO,^AXJO,^AXJO
2019-05-29,6440.0,6484.7998046875,6419.2998046875,6484.7998046875,544600
2019-05-30,6392.10009765625,6440.0,6379.7001953125,6440.0,719300
2019-05-31,6396.89990234375,6398.7998046875,6362.2001953125,6392.10009765625,742900
2019-06-03,6320.5,6396.89990234375,6320.5,6396.89990234375,628700
2019-06-04,6332.39990234375,6343.0,6315.60009765625,6320.5,739800
2019-06-05,6358.5,6387.60009765625,6332.39990234375,6332.39990234375,624900
2019-06-06,6383.0,6403.2001953125,6358.5,6358.5,618600
2019-06-07,6443.89990234375,6443.89990234375,6383.0,6383.0,600000
2019-06-11,6546.2998046875,6546.2998046875,6443.89990234375,6443.89990234375,737500
2019-06-12,6543.7001953125,6587.2998046875,6543.7001953125,6546.2998046875,684400
2019-06-13,6542.39990234375,6563.2001953125,6534.2998046875,6543.7001953125,625700
2019-06-14,6554.0,6559.5,6533.0,6542.39990234375,585200
2019-06-17,6530.89990234375,6555.39990234375,6527.0,6554.0,571900
2019-06-18,6570.0,6572.5,6529.2998046875,6530.89990234375,859900
2019-06-19,6648.10009765625,6648.10009765625,6570.0,6570.0,739400
2019-06-20,6687.39990234375,6687.39990234375,6638.7998046875,6648.10009765625,1004000
2019-06-21,6650.7998046875,6691.5,6641.10009765625,6687.39990234375,1163800
2019-06-24,6665.39990234375,6665.39990234375,6617.0,6650.7998046875,558800
2019-06-25,6658.0,6680.2998046875,6647.2998046875,6665.39990234375,663400
2019-06-26,6640.5,6658.0,6637.39990234375,6658.0,746100
2019-06-27,6666.2998046875,6666.2998046875,6606.2998046875,6640.5,676700
2019-06-28,6618.7998046875,6670.10009765625,6618.7998046875,6666.2998046875,754200
2019-07-01,6648.10009765625,6664.0,6618.7998046875,6618.7998046875,555600
2019-07-02,6653.2001953125,6686.5,6642.5,6648.39990234375,596700
2019-07-03,6685.5,6692.39990234375,6641.7001953125,6653.2001953125,642500
2019-07-04,6718.0,6731.89990234375,6685.5,6685.5,570500
2019-07-05,6751.2998046875,6769.60009765625,6714.7998046875,6718.0,579100
2019-07-08,6672.2001953125,6751.2998046875,6672.2001953125,6740.0,458000
2019-07-09,6665.7001953125,6679.0,6641.39990234375,6672.2001953125,550100
2019-07-10,6689.7998046875,6718.2001953125,6665.7001953125,6665.7001953125,631100
2019-07-11,6716.10009765625,6729.39990234375,6686.10009765625,6689.7998046875,645700
2019-07-12,6696.5,6717.10009765625,6687.7001953125,6716.10009765625,565600
2019-07-15,6653.0,6694.89990234375,6638.5,6694.89990234375,456100
2019-07-16,6641.0,6665.2998046875,6641.0,6653.0,549400
2019-07-17,6673.2998046875,6675.39990234375,6626.60009765625,6641.0,523000
2019-07-18,6649.10009765625,6673.2998046875,6630.7001953125,6673.2998046875,531300
2019-07-19,6700.2998046875,6705.39990234375,6646.60009765625,6649.10009765625,491200
2019-07-22,6691.2001953125,6710.7001953125,6673.2001953125,6700.2998046875,521300
2019-07-23,6724.60009765625,6730.7001953125,6688.7998046875,6691.2001953125,643300
2019-07-24,6776.7001953125,6783.2998046875,6724.60009765625,6724.60009765625,630000
2019-07-25,6818.0,6818.0,6771.10009765625,6776.7001953125,681700
2019-07-26,6793.39990234375,6818.0,6779.5,6818.0,664400
2019-07-29,6825.7998046875,6834.39990234375,6793.39990234375,6793.39990234375,532500
2019-07-30,6845.10009765625,6875.5,6825.7998046875,6825.7998046875,601500
2019-07-31,6812.60009765625,6845.10009765625,6812.60009765625,6845.10009765625,760100
2019-08-01,6788.89990234375,6812.60009765625,6780.60009765625,6812.60009765625,584000
2019-08-02,6768.60009765625,6788.89990234375,6747.7998046875,6788.89990234375,609500
2019-08-05,6640.2998046875,6768.60009765625,6639.39990234375,6768.60009765625,594700
2019-08-06,6478.10009765625,6640.2998046875,6444.39990234375,6640.2998046875,877700
2019-08-07,6519.5,6530.2001953125,6467.5,6478.10009765625,648500
2019-08-08,6568.10009765625,6568.10009765625,6462.2998046875,6519.5,690800
2019-08-09,6584.39990234375,6592.5,6562.5,6568.10009765625,664700
2019-08-12,6590.2998046875,6590.2998046875,6555.10009765625,6584.39990234375,493300
2019-08-13,6568.5,6593.2998046875,6558.5,6590.2998046875,695300
2019-08-14,6595.89990234375,6600.7001953125,6555.89990234375,6568.5,754700
2019-08-15,6408.10009765625,6595.89990234375,6405.60009765625,6595.89990234375,893200
2019-08-16,6405.5,6425.2998046875,6396.0,6408.10009765625,758300
2019-08-19,6467.39990234375,6468.39990234375,6405.5,6405.5,599800
2019-08-20,6545.0,6545.0,6467.39990234375,6467.39990234375,702600
2019-08-21,6483.2998046875,6545.0,6466.60009765625,6545.0,675800
2019-08-22,6501.7998046875,6521.2998046875,6483.2998046875,6483.2998046875,631100
2019-08-23,6523.10009765625,6529.2001953125,6495.2998046875,6501.7998046875,643600
2019-08-26,6440.10009765625,6523.10009765625,6409.7998046875,6523.10009765625,703200
2019-08-27,6471.2001953125,6483.10009765625,6439.2001953125,6440.10009765625,908300
2019-08-28,6500.60009765625,6502.0,6462.0,6471.2001953125,712500
2019-08-29,6507.39990234375,6510.89990234375,6475.5,6500.60009765625,730000
2019-08-30,6604.2001953125,6612.10009765625,6507.39990234375,6507.39990234375,905400
2019-09-02,6579.39990234375,6604.7998046875,6558.2998046875,6604.2001953125,525000
2019-09-03,6573.39990234375,6591.2998046875,6554.2998046875,6579.39990234375,479400
2019-09-04,6553.0,6573.39990234375,6503.89990234375,6573.39990234375,695600
2019-09-05,6613.2001953125,6622.7998046875,6551.0,6553.0,796300
2019-09-06,6647.2998046875,6656.10009765625,6613.2001953125,6613.2001953125,702600
2019-09-09,6648.0,6659.7001953125,6631.2001953125,6647.2998046875,542900
2019-09-10,6614.10009765625,6654.7998046875,6595.7001953125,6648.0,746300
2019-09-11,6638.0,6638.39990234375,6614.10009765625,6614.10009765625,811400
2019-09-12,6654.89990234375,6687.39990234375,6638.0,6638.0,662600
2019-09-13,6669.2001953125,6676.5,6653.7001953125,6654.89990234375,673900
2019-09-16,6673.5,6688.5,6646.60009765625,6669.2001953125,750700
2019-09-17,6695.2998046875,6695.2998046875,6649.10009765625,6673.5,745900
2019-09-18,6681.60009765625,6703.2998046875,6673.7998046875,6695.2998046875,758400
2019-09-19,6717.5,6742.89990234375,6686.2998046875,6686.2998046875,996900
2019-09-20,6730.7998046875,6775.60009765625,6719.0,6719.0,1249400
2019-09-23,6749.7001953125,6770.0,6732.39990234375,6732.39990234375,506700
2019-09-24,6748.89990234375,6764.0,6745.2998046875,6747.60009765625,595600
2019-09-25,6710.2001953125,6736.39990234375,6696.2998046875,6736.39990234375,648200
2019-09-26,6677.60009765625,6720.7998046875,6667.10009765625,6715.39990234375,594800
2019-09-27,6716.10009765625,6721.2001953125,6681.60009765625,6681.60009765625,606300
2019-09-30,6688.2998046875,6734.7001953125,6688.2998046875,6715.89990234375,611600
2019-10-01,6742.7998046875,6743.7001953125,6687.7998046875,6688.60009765625,612700
2019-10-02,6639.89990234375,6729.60009765625,6639.7998046875,6729.60009765625,618800
2019-10-04,6517.10009765625,6532.7001953125,6489.89990234375,6498.10009765625,473300
2019-10-07,6563.60009765625,6564.89990234375,6525.5,6526.2998046875,272800
2019-10-08,6593.39990234375,6601.2001953125,6567.39990234375,6569.2001953125,476500
2019-10-09,6546.7001953125,6580.2998046875,6520.2998046875,6580.2998046875,503100
2019-10-10,6547.10009765625,6565.5,6529.2998046875,6546.10009765625,549400
2019-10-11,6606.7998046875,6614.60009765625,6564.2998046875,6564.2998046875,526900
2019-10-14,6642.60009765625,6676.2001953125,6622.5,6622.5,489200
2019-10-15,6652.0,6657.39990234375,6621.89990234375,6637.0,504800
2019-10-16,6736.5,6737.7998046875,6659.7001953125,6660.0,626500
2019-10-17,6684.7001953125,6737.39990234375,6681.39990234375,6730.5,871200
2019-10-18,6649.7001953125,6683.2001953125,6633.89990234375,6682.7998046875,633400
2019-10-21,6652.5,6652.5,6612.39990234375,6643.5,506400
2019-10-22,6672.2001953125,6680.39990234375,6648.2998046875,6659.10009765625,577400
2019-10-23,6673.10009765625,6673.2001953125,6635.7001953125,6670.0,557200
2019-10-24,6693.60009765625,6715.2001953125,6673.10009765625,6673.10009765625,559600
2019-10-25,6739.2001953125,6741.5,6693.60009765625,6693.60009765625,627000
2019-10-28,6740.7001953125,6766.2001953125,6739.7998046875,6739.89990234375,486300
2019-10-29,6745.39990234375,6761.5,6735.7001953125,6740.7001953125,582000
2019-10-30,6689.5,6745.39990234375,6680.2001953125,6745.39990234375,598200
2019-10-31,6663.39990234375,6689.5,6639.7998046875,6689.5,636000
2019-11-01,6669.10009765625,6671.7001953125,6634.7001953125,6663.39990234375,555300
2019-11-04,6686.89990234375,6713.5,6669.10009765625,6669.10009765625,516800
2019-11-05,6697.10009765625,6725.89990234375,6678.89990234375,6686.89990234375,482000
2019-11-06,6660.2001953125,6715.2001953125,6658.2001953125,6697.10009765625,639700
2019-11-07,6726.60009765625,6727.7001953125,6659.7001953125,6660.2001953125,613200
2019-11-08,6724.10009765625,6742.2001953125,6706.10009765625,6726.60009765625,666800
2019-11-11,6772.5,6772.5,6717.2998046875,6724.10009765625,550700
2019-11-12,6753.0,6779.2998046875,6730.89990234375,6772.5,635900
2019-11-13,6698.39990234375,6766.2001953125,6698.2998046875,6753.0,613400
2019-11-14,6735.10009765625,6744.7998046875,6687.7001953125,6698.39990234375,671000
2019-11-15,6793.7001953125,6798.7001953125,6735.10009765625,6735.10009765625,552200
2019-11-18,6766.7998046875,6799.2001953125,6749.10009765625,6793.7001953125,429200
2019-11-19,6814.2001953125,6814.2001953125,6755.0,6766.7998046875,562200
2019-11-20,6722.39990234375,6814.2001953125,6714.89990234375,6814.2001953125,663700
2019-11-21,6672.89990234375,6714.60009765625,6637.2998046875,6714.2998046875,710300
2019-11-22,6709.7998046875,6725.10009765625,6672.89990234375,6672.89990234375,522500
2019-11-25,6731.39990234375,6758.0,6712.0,6712.0,521000
2019-11-26,6787.5,6797.60009765625,6731.39990234375,6731.39990234375,1076900
2019-11-27,6850.60009765625,6852.10009765625,6788.0,6790.2998046875,618500
2019-11-28,6864.0,6879.5,6850.60009765625,6850.60009765625,509700
2019-11-29,6846.0,6893.7001953125,6846.0,6869.10009765625,543500
2019-12-02,6862.2998046875,6890.0,6840.60009765625,6846.0,494400
2019-12-03,6712.2998046875,6862.2998046875,6703.7001953125,6862.2998046875,700700
2019-12-04,6606.5,6692.2998046875,6590.10009765625,6691.7001953125,779900
2019-12-05,6683.0,6684.60009765625,6606.5,6606.5,572100
2019-12-06,6707.0,6712.2998046875,6681.7998046875,6683.0,477900
2019-12-09,6730.0,6740.0,6707.0,6707.0,505300
2019-12-10,6706.89990234375,6734.2998046875,6702.89990234375,6730.0,473100
2019-12-11,6752.60009765625,6752.60009765625,6709.7001953125,6709.89990234375,638300
2019-12-12,6708.7998046875,6753.0,6701.2001953125,6752.60009765625,630700
2019-12-13,6739.7001953125,6753.10009765625,6708.7998046875,6708.7998046875,646000
2019-12-16,6849.7001953125,6866.10009765625,6741.60009765625,6741.60009765625,650900
2019-12-17,6847.2998046875,6871.2998046875,6839.10009765625,6849.7001953125,631600
2019-12-18,6851.39990234375,6863.7998046875,6833.39990234375,6849.39990234375,650800
2019-12-19,6833.10009765625,6872.7998046875,6819.89990234375,6851.39990234375,805700
2019-12-20,6816.2998046875,6842.7998046875,6808.39990234375,6833.10009765625,966400
2019-12-23,6785.10009765625,6816.2998046875,6785.10009765625,6816.2998046875,364700
2019-12-24,6794.2001953125,6794.89990234375,6776.2001953125,6785.10009765625,201800
2019-12-27,6821.7001953125,6822.10009765625,6794.2001953125,6794.2001953125,290100
2019-12-30,6804.89990234375,6824.7001953125,6764.60009765625,6821.7001953125,294800
2019-12-31,6684.10009765625,6804.89990234375,6684.10009765625,6804.89990234375,314200
2020-01-02,6690.60009765625,6709.2001953125,6669.2001953125,6684.10009765625,304900
2020-01-03,6733.5,6788.2001953125,6690.60009765625,6690.60009765625,365200
2020-01-06,6735.7001953125,6738.60009765625,6671.7001953125,6733.10009765625,469800
2020-01-07,6826.39990234375,6834.2998046875,6735.7001953125,6735.7001953125,447400
2020-01-08,6817.60009765625,6831.7001953125,6749.60009765625,6826.39990234375,570700
2020-01-09,6874.2001953125,6889.2001953125,6817.60009765625,6817.60009765625,502100
2020-01-10,6929.0,6933.2001953125,6874.2001953125,6874.2001953125,516000
2020-01-13,6903.7001953125,6929.0,6880.7001953125,6929.0,358100
2020-01-14,6962.2001953125,6962.7998046875,6903.7001953125,6903.7001953125,549700
2020-01-15,6994.7998046875,6996.7998046875,6960.39990234375,6965.5,573400
2020-01-16,7041.7998046875,7041.7998046875,6994.7998046875,6994.7998046875,548200
2020-01-17,7064.10009765625,7088.10009765625,7041.7998046875,7041.7998046875,500300
2020-01-20,7079.5,7092.5,7064.10009765625,7064.10009765625,423400
2020-01-21,7066.2998046875,7079.5,7040.7001953125,7079.5,480900
2020-01-22,7132.7001953125,7144.89990234375,7062.2001953125,7066.2998046875,602000
2020-01-23,7088.0,7132.7001953125,7068.7998046875,7132.7001953125,539700
2020-01-24,7090.5,7122.7001953125,7085.7001953125,7088.0,477600
2020-01-28,7023.5,7030.0,6994.5,6994.5,619700
2020-01-29,7031.5,7046.7998046875,6994.5,6994.5,590500
2020-01-30,7008.39990234375,7038.2001953125,6993.0,7031.2998046875,684400
2020-01-31,7017.2001953125,7046.7001953125,7008.39990234375,7008.39990234375,756400
2020-02-03,6923.2998046875,7017.2001953125,6897.0,7017.2001953125,617600
2020-02-04,6948.7001953125,6963.2998046875,6915.0,6923.2998046875,599400
2020-02-05,6976.10009765625,7009.2998046875,6962.89990234375,6988.60009765625,654100
2020-02-06,7049.2001953125,7050.0,6987.89990234375,6987.89990234375,687700
2020-02-07,7022.60009765625,7051.60009765625,7002.0,7045.2001953125,639800
2020-02-10,7012.5,7024.39990234375,6982.60009765625,7022.60009765625,589700
2020-02-11,7055.2998046875,7070.2001953125,7017.2001953125,7017.2001953125,618700
2020-02-12,7088.2001953125,7098.60009765625,7055.10009765625,7055.2998046875,692700
2020-02-13,7103.2001953125,7145.7998046875,7086.7998046875,7088.2001953125,737500
2020-02-14,7130.2001953125,7138.39990234375,7101.10009765625,7103.2001953125,691300
2020-02-17,7125.10009765625,7137.39990234375,7104.39990234375,7130.2001953125,501900
2020-02-18,7113.7001953125,7125.10009765625,7096.7998046875,7125.10009765625,627500
2020-02-19,7144.60009765625,7144.60009765625,7102.89990234375,7113.7998046875,866400
2020-02-20,7162.5,7197.2001953125,7144.60009765625,7144.60009765625,832800
2020-02-21,7139.0,7162.60009765625,7135.7001953125,7162.5,1072700
2020-02-24,6978.2998046875,7120.89990234375,6967.89990234375,7120.89990234375,799000
2020-02-25,6866.60009765625,6978.2998046875,6800.0,6978.2998046875,1038800
2020-02-26,6708.10009765625,6866.60009765625,6690.10009765625,6866.60009765625,1007900
2020-02-27,6657.89990234375,6728.2001953125,6630.5,6709.2998046875,1020900
2020-02-28,6441.2001953125,6657.89990234375,6426.7998046875,6657.89990234375,1524000
2020-03-02,6391.5,6438.89990234375,6245.2001953125,6438.89990234375,1182700
2020-03-03,6435.7001953125,6524.2998046875,6391.5,6391.5,1046900
2020-03-04,6325.39990234375,6435.7001953125,6310.2001953125,6435.7001953125,1024100
2020-03-05,6395.7001953125,6447.10009765625,6325.39990234375,6325.39990234375,989800
2020-03-06,6216.2001953125,6395.7001953125,6216.2001953125,6395.7001953125,959400
2020-03-09,5760.60009765625,6216.2001953125,5760.60009765625,6216.2001953125,1444300
2020-03-10,5939.60009765625,5939.60009765625,5538.89990234375,5760.60009765625,1803100
2020-03-11,5725.89990234375,5972.5,5725.89990234375,5939.60009765625,1407500
2020-03-12,5304.60009765625,5725.89990234375,5290.0,5725.89990234375,1818300
2020-03-13,5539.2998046875,5539.2998046875,4873.7001953125,5304.60009765625,2260700
2020-03-16,5002.0,5539.2998046875,5002.0,5539.2998046875,1638500
2020-03-17,5293.39990234375,5303.7001953125,4997.2998046875,5002.0,1998200
2020-03-18,4953.2001953125,5293.39990234375,4888.10009765625,5293.39990234375,1774000
2020-03-19,4782.89990234375,5102.5,4741.0,4953.2001953125,1877500
2020-03-20,4816.60009765625,5016.10009765625,4782.89990234375,4782.89990234375,1872000
2020-03-23,4546.0,4761.0,4402.5,4753.89990234375,1486000
2020-03-24,4735.7001953125,4735.7001953125,4546.0,4546.0,1408000
2020-03-25,4998.10009765625,5024.5,4735.7001953125,4735.7001953125,1355600
2020-03-26,5113.2998046875,5174.39990234375,4998.10009765625,4998.10009765625,1216700
2020-03-27,4842.39990234375,5236.7001953125,4842.39990234375,5113.2998046875,1456800
2020-03-30,5181.39990234375,5181.39990234375,4833.10009765625,4842.39990234375,1033800
2020-03-31,5076.7998046875,5366.39990234375,5005.7998046875,5181.39990234375,1522500
2020-04-01,5258.60009765625,5272.2998046875,5076.7998046875,5076.7998046875,1064600
2020-04-02,5154.2998046875,5258.60009765625,5065.2001953125,5258.60009765625,1020200
2020-04-03,5067.5,5246.7998046875,5022.39990234375,5154.2998046875,1072000
2020-04-06,5286.7998046875,5302.2001953125,5067.5,5067.5,912700
2020-04-07,5252.2998046875,5423.10009765625,5187.0,5306.7998046875,1113300
2020-04-08,5206.89990234375,5321.0,5121.89990234375,5252.2998046875,1158400
2020-04-09,5387.2998046875,5387.2998046875,5206.89990234375,5206.89990234375,914200
2020-04-14,5488.10009765625,5490.7001953125,5360.0,5387.2998046875,1159400
2020-04-15,5466.7001953125,5533.0,5416.39990234375,5488.10009765625,1015700
2020-04-16,5416.2998046875,5466.7001953125,5345.0,5466.7001953125,1115600
2020-04-17,5487.5,5563.60009765625,5416.2998046875,5416.2998046875,1125300
2020-04-20,5353.0,5490.60009765625,5353.0,5486.2998046875,855400
2020-04-21,5221.2998046875,5353.0,5214.5,5353.0,960500
2020-04-22,5221.2001953125,5251.7001953125,5100.7001953125,5221.2998046875,996700
2020-04-23,5217.10009765625,5282.60009765625,5181.7001953125,5221.2001953125,877000
2020-04-24,5242.60009765625,5263.7998046875,5207.5,5217.10009765625,773900
2020-04-27,5321.39990234375,5329.39990234375,5214.7998046875,5242.60009765625,691700
2020-04-28,5313.10009765625,5373.7998046875,5272.7998046875,5321.39990234375,851800
2020-04-29,5393.39990234375,5393.39990234375,5312.7001953125,5313.10009765625,882600
2020-04-30,5522.39990234375,5549.10009765625,5393.39990234375,5393.39990234375,1198100
2020-05-01,5245.89990234375,5522.39990234375,5245.89990234375,5522.39990234375,1007000
2020-05-04,5319.7998046875,5328.39990234375,5169.60009765625,5245.89990234375,853400
2020-05-05,5407.10009765625,5407.10009765625,5319.7998046875,5319.7998046875,721900
2020-05-06,5384.60009765625,5408.60009765625,5345.0,5407.10009765625,694800
2020-05-07,5364.2001953125,5388.2998046875,5347.2998046875,5384.60009765625,780000
2020-05-08,5391.10009765625,5428.0,5378.5,5378.7001953125,851300
2020-05-11,5461.2001953125,5489.5,5405.7998046875,5405.89990234375,795500
2020-05-12,5403.0,5461.39990234375,5374.0,5461.2001953125,866400
2020-05-13,5421.89990234375,5421.89990234375,5301.89990234375,5403.0,895400
2020-05-14,5328.7001953125,5421.7001953125,5328.7001953125,5421.7001953125,829800
2020-05-15,5404.7998046875,5412.39990234375,5328.7001953125,5328.7001953125,750200
2020-05-18,5460.5,5486.2998046875,5404.7998046875,5404.7998046875,0
2020-05-19,5559.5,5606.7998046875,5460.5,5460.5,922400
2020-05-20,5573.0,5587.10009765625,5507.0,5559.5,753200
2020-05-21,5550.39990234375,5610.0,5545.2001953125,5573.0,853100
2020-05-22,5497.0,5569.7001953125,5494.7998046875,5550.39990234375,759100
2020-05-25,5615.60009765625,5615.60009765625,5497.0,5497.0,679200
2020-05-26,5780.0,5780.0,5615.60009765625,5615.60009765625,1021600
2020-05-27,5775.0,5835.89990234375,5713.89990234375,5780.0,1345200
2020-05-28,5851.10009765625,5922.0,5775.0,5775.0,1227600
2020-05-29,5755.7001953125,5851.10009765625,5755.7001953125,5851.10009765625,2447600
2020-06-01,5819.2001953125,5819.2001953125,5705.39990234375,5755.7001953125,841800
2020-06-02,5835.10009765625,5859.0,5800.0,5819.2001953125,957400
2020-06-03,5941.60009765625,5943.7001953125,5835.10009765625,5835.10009765625,1032300
2020-06-04,5991.7998046875,6040.2001953125,5941.60009765625,5941.60009765625,1328900
2020-06-05,5998.7001953125,6017.7998046875,5963.0,5991.7998046875,946400
2020-06-09,6144.89990234375,6198.60009765625,5998.7001953125,5998.7001953125,1407600
2020-06-10,6148.39990234375,6182.2998046875,6089.7001953125,6144.89990234375,1028500
2020-06-11,5960.60009765625,6148.39990234375,5949.60009765625,6148.39990234375,1147700
2020-06-12,5847.7998046875,5960.60009765625,5756.5,5960.60009765625,1323700
2020-06-15,5719.7998046875,5857.7001953125,5719.7998046875,5846.7001953125,1054600
2020-06-16,5942.2998046875,5975.7998046875,5758.5,5760.2001953125,1089000
2020-06-17,5991.7998046875,5991.7998046875,5931.5,5952.10009765625,919900
2020-06-18,5936.5,5986.89990234375,5888.7001953125,5986.89990234375,1173900
2020-06-19,5942.60009765625,6006.2998046875,5929.89990234375,5942.5,1950100
2020-06-22,5944.5,5972.60009765625,5881.10009765625,5942.60009765625,761300
2020-06-23,5954.39990234375,5999.2001953125,5882.7998046875,5944.5,916300
2020-06-24,5965.7001953125,5992.7998046875,5942.2998046875,5954.39990234375,817700
2020-06-25,5817.7001953125,5965.7001953125,5817.7001953125,5965.7001953125,883200
2020-06-26,5904.10009765625,5913.60009765625,5817.7001953125,5817.7001953125,901300
2020-06-29,5815.0,5904.10009765625,5773.2001953125,5904.10009765625,708900
2020-06-30,5897.89990234375,5955.2001953125,5815.0,5815.0,1009000
2020-07-01,5934.39990234375,5953.89990234375,5892.7998046875,5897.89990234375,729000
2020-07-02,6032.7001953125,6034.89990234375,5934.39990234375,5934.39990234375,832700
2020-07-03,6057.89990234375,6101.39990234375,6021.7001953125,6032.7001953125,645900
2020-07-06,6014.60009765625,6078.2998046875,6014.60009765625,6057.89990234375,568300
2020-07-07,6012.89990234375,6077.2998046875,6004.2001953125,6014.60009765625,772700
2020-07-08,5920.2998046875,6018.39990234375,5920.2998046875,6012.89990234375,777800
2020-07-09,5955.5,5998.7998046875,5920.2998046875,5920.2998046875,681300
2020-07-10,5919.2001953125,5956.2001953125,5899.5,5955.5,565400
2020-07-13,5977.5,6007.39990234375,5919.2001953125,5998.39990234375,666700
2020-07-14,5941.10009765625,5977.5,5918.7998046875,5977.5,652800
2020-07-15,6052.89990234375,6052.89990234375,5941.10009765625,5941.10009765625,656100
2020-07-16,6010.89990234375,6078.0,5989.89990234375,6052.89990234375,676700
2020-07-17,6033.60009765625,6042.39990234375,5999.39990234375,6010.89990234375,583200
2020-07-20,6001.60009765625,6038.7998046875,5991.89990234375,6033.60009765625,482300
2020-07-21,6156.2998046875,6160.60009765625,6001.60009765625,6001.60009765625,695400
2020-07-22,6075.10009765625,6156.2998046875,6055.5,6156.2998046875,614600
2020-07-23,6094.5,6102.7001953125,6052.10009765625,6075.10009765625,622900
2020-07-24,6024.0,6094.5,6010.7001953125,6094.5,547000
2020-07-27,6044.2001953125,6044.5,6013.10009765625,6024.0,577100
2020-07-28,6020.5,6113.7998046875,6019.7998046875,6044.2001953125,732400
2020-07-29,6006.39990234375,6051.10009765625,6000.7001953125,6019.2001953125,675800
2020-07-30,6051.10009765625,6067.0,6019.39990234375,6019.39990234375,668700
2020-07-31,5927.7998046875,6051.10009765625,5893.2001953125,6051.10009765625,879100
2020-08-03,5926.10009765625,5927.7998046875,5860.7001953125,5927.7998046875,0
2020-08-04,6037.60009765625,6059.5,5946.7998046875,5947.10009765625,692300
2020-08-05,6001.2998046875,6033.89990234375,5964.89990234375,6031.7001953125,672500
2020-08-06,6042.2001953125,6049.2998046875,6009.2998046875,6015.7998046875,696500
2020-08-07,6004.7998046875,6042.2001953125,5993.39990234375,6042.2001953125,612500
2020-08-10,6110.2001953125,6125.2998046875,6004.7998046875,6004.7998046875,644800
2020-08-11,6138.7001953125,6186.10009765625,6110.2001953125,6110.2001953125,726800
2020-08-12,6132.0,6154.5,6101.10009765625,6138.7001953125,771900
2020-08-13,6091.0,6157.2998046875,6075.7998046875,6132.0,874600
2020-08-14,6126.2001953125,6139.10009765625,6091.0,6091.0,734600
2020-08-17,6076.39990234375,6118.0,6059.2998046875,6117.5,694400
2020-08-18,6123.39990234375,6139.2998046875,6075.60009765625,6076.39990234375,832500
2020-08-19,6167.60009765625,6196.60009765625,6122.5,6123.39990234375,883000
2020-08-20,6120.0,6167.60009765625,6096.7001953125,6167.60009765625,867100
2020-08-21,6111.2001953125,6166.39990234375,6104.7998046875,6120.0,812200
2020-08-24,6129.60009765625,6134.7998046875,6094.7001953125,6111.2001953125,793800
2020-08-25,6161.39990234375,6199.2001953125,6129.60009765625,6129.60009765625,901000
2020-08-26,6116.39990234375,6160.39990234375,6079.7998046875,6160.39990234375,886400
2020-08-27,6126.2001953125,6159.7998046875,6117.10009765625,6119.10009765625,824900
2020-08-28,6073.7998046875,6126.2001953125,6056.0,6126.2001953125,785300
2020-08-31,6060.5,6093.89990234375,6060.5,6073.7998046875,811400
2020-09-01,5953.39990234375,6060.5,5908.89990234375,6060.5,885100
2020-09-02,6063.2001953125,6075.7001953125,5953.39990234375,5953.39990234375,786400
2020-09-03,6112.60009765625,6130.7998046875,6063.2001953125,6063.2001953125,753600
2020-09-04,5925.5,6112.60009765625,5918.7998046875,6112.60009765625,761800
2020-09-07,5944.7998046875,5958.89990234375,5869.89990234375,5925.5,586600
2020-09-08,6007.7998046875,6025.5,5944.7998046875,5944.7998046875,617200
2020-09-09,5878.60009765625,6007.7998046875,5849.39990234375,6007.7998046875,818500
2020-09-10,5908.5,5955.7001953125,5874.7998046875,5878.60009765625,747500
2020-09-11,5859.39990234375,5908.5,5836.2001953125,5908.5,620700
2020-09-14,5899.5,5903.2001953125,5859.39990234375,5859.39990234375,619600
2020-09-15,5894.7998046875,5919.2001953125,5883.89990234375,5899.5,800600
2020-09-16,5956.10009765625,5958.5,5894.7998046875,5894.7998046875,842200
2020-09-17,5883.2001953125,5956.5,5883.2001953125,5956.10009765625,916000
2020-09-18,5864.5,5921.39990234375,5864.5,5883.2001953125,1513000
2020-09-21,5822.60009765625,5868.5,5808.2001953125,5864.5,690900
2020-09-22,5784.10009765625,5822.60009765625,5763.2001953125,5822.60009765625,793100
2020-09-23,5923.89990234375,5933.2998046875,5784.10009765625,5784.10009765625,831400
2020-09-24,5875.89990234375,5923.89990234375,5824.7998046875,5923.89990234375,713000
2020-09-25,5964.89990234375,5973.7001953125,5875.89990234375,5875.89990234375,673500
2020-09-28,5952.2998046875,5977.2998046875,5941.0,5964.89990234375,579900
2020-09-29,5952.10009765625,5995.39990234375,5935.10009765625,5952.2998046875,626000
2020-09-30,5815.89990234375,5952.0,5815.89990234375,5952.0,931000
2020-10-01,5872.89990234375,5916.5,5815.89990234375,5815.89990234375,610900
2020-10-02,5791.5,5872.89990234375,5779.60009765625,5872.89990234375,776300
2020-10-05,5941.60009765625,5942.7998046875,5791.5,5791.5,430900
2020-10-06,5962.10009765625,5963.89990234375,5912.7001953125,5941.60009765625,626200
2020-10-07,6036.39990234375,6043.7998046875,5944.7001953125,5953.10009765625,631200
2020-10-08,6102.0,6123.39990234375,6036.39990234375,6036.39990234375,631600
2020-10-09,6102.2001953125,6127.39990234375,6087.60009765625,6102.0,564400
2020-10-12,6132.0,6132.0,6093.10009765625,6102.2001953125,509800
2020-10-13,6195.7001953125,6214.7001953125,6132.0,6132.0,650200
2020-10-14,6179.2001953125,6198.39990234375,6174.7001953125,6195.7001953125,651600
