date,Close,High,Low,Open,Volume,returns,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,compound,negative,neutral,positive
2021-01-28,6649.7001953125,6780.60009765625,6597.60009765625,6780.60009765625,715300,,0.0,0.0,,6738.472737594693,6702.178542782242,36.29419481245077,41.63659693548689,-5.342402123036123,0,0,1,0
2021-01-29,6607.39990234375,6730.2001953125,6585.2998046875,6649.7001953125,728600,,0.0,0.0,,6718.307686017624,6695.157902749762,23.149783267862404,37.939234201961995,-14.789450934099591,0,0,1,0
2021-02-01,6663.0,6675.10009765625,6517.2001953125,6607.39990234375,624800,,0.0,0.0,,6709.7988112456815,6692.775835879409,17.022975366272476,33.75598243482409,-16.733007068551615,0,0,1,0
2021-02-02,6762.60009765625,6774.7001953125,6663.0,6663.0,629400,,0.0,0.0,,6717.922086078077,6697.948003418434,19.97408265964259,30.999602479787793,-11.025519820145202,0,0,1,0
2021-02-03,6824.60009765625,6852.89990234375,6762.60009765625,6762.60009765625,706800,,0.0,0.0,,6734.334087859334,6707.329640028644,27.00444783069088,30.200571549968412,-3.1961237192775336,0,0,1,0
2021-02-04,6765.5,6828.7001953125,6757.2001953125,6824.60009765625,545500,,0.0,0.0,,6739.128843573282,6711.638555582077,27.49028799120515,29.658514838215762,-2.1682268470106116,0,0,1,0
2021-02-05,6840.5,6846.7001953125,6779.5,6779.5,552800,,0.0,0.0,,6754.724406100469,6721.183847761182,33.5405583392876,30.43492353843013,3.1056348008574695,0,0,1,0
2021-02-08,6880.7001953125,6901.0,6840.5,6840.5,492400,,0.0,0.0,,6774.105296748474,6732.999873505723,41.105423242750476,32.5690234792942,8.536399763456274,0,0,1,0
2021-02-09,6821.2001953125,6899.7001953125,6821.2001953125,6880.7001953125,578400,,0.0,0.0,,6781.350665758324,6739.533230676596,41.817435081728036,34.41870579978097,7.3987292819470625,0,0,1,0
2021-02-10,6856.89990234375,6869.2001953125,6821.2001953125,6821.2001953125,515600,,0.0,0.0,,6792.973625233004,6748.227058207496,44.74656702550783,36.48427804492634,8.262288980581488,0,0,1,0
2021-02-11,6850.10009765625,6875.7998046875,6837.5,6856.89990234375,528800,,0.0,0.0,,6801.762313298119,6755.773209277774,45.98910402034471,38.38524324001001,7.603860780334699,0,0,1,0
2021-02-12,6806.7001953125,6852.7998046875,6802.39990234375,6850.10009765625,431800,,0.0,0.0,,6802.521987454177,6759.545578613679,42.97640884049815,39.303476360107645,3.6729324803905072,0,0,1,0
2021-02-15,6868.89990234375,6883.10009765625,6806.7001953125,6806.7001953125,499000,,0.0,0.0,,6812.733974360265,6767.645898889981,45.08807547028391,40.4603961821429,4.62767928814101,0,0,1,0
2021-02-16,6917.2998046875,6917.2998046875,6868.89990234375,6868.89990234375,616300,,0.0,0.0,,6828.821025179839,6778.731373393502,50.08965178633753,42.38624730298183,7.703404483355698,0,0,1,0
2021-02-17,6885.2001953125,6938.0,6863.0,6917.2998046875,776500,,0.0,0.0,,6837.494743661787,6786.61795279491,50.876790866876945,44.08435601576086,6.792434851116084,0,0,1,0
2021-02-18,6885.89990234375,6915.7998046875,6875.2998046875,6885.2001953125,753400,,0.0,0.0,,6844.94169115132,6793.972171280009,50.969519871310695,45.461388786870835,5.50813108443986,0,0,1,0
2021-02-19,6793.7998046875,6886.7001953125,6769.89990234375,6885.89990234375,701400,,0.0,0.0,,6837.0737086184245,6793.959403384268,43.114305234156745,44.991972076328025,-1.8776668421712799,0,0,1,0
2021-02-22,6780.89990234375,6824.7998046875,6774.2998046875,6808.2998046875,653200,,0.0,0.0,,6828.431584576167,6792.9920329368215,35.439551639345154,43.08148798893146,-7.641936349586302,0,0,1,0
2021-02-23,6839.2001953125,6839.2001953125,6765.2998046875,6776.2998046875,806200,,0.0,0.0,,6830.088293920218,6796.414859779465,33.67343414075367,41.1998772192959,-7.526443078542229,0,0,1,0
2021-02-24,6777.7998046875,6839.2001953125,6762.60009765625,6839.2001953125,677300,,0.0,0.0,,6822.043910961339,6795.03596680969,27.0079441516491,38.36149060576654,-11.353546454117442,0,0,1,0
2021-02-25,6834.0,6857.2998046875,6792.10009765625,6793.10009765625,806700,,0.0,0.0,,6823.883309274979,6797.922191490454,25.961117784525413,35.881416041518314,-9.9202982569929,0,0,1,0
2021-02-26,6673.2998046875,6793.89990234375,6658.89990234375,6792.60009765625,1032700,,0.0,0.0,,6800.716616261521,6788.690903579124,12.02571268239717,31.110275369694087,-19.084562687296916,0,0,1,0
2021-03-01,6789.60009765625,6790.10009765625,6672.2001953125,6673.2998046875,734300,,0.0,0.0,,6799.006382629941,6788.758251288541,10.24813134140004,26.93784656403528,-16.68971522263524,0,0,1,0
2021-03-02,6762.2998046875,6860.7001953125,6762.2998046875,6789.60009765625,739300,,0.0,0.0,,6793.359216792643,6786.79836635513,6.560850437512272,22.86244733873068,-16.301596901218407,0,0,1,0
2021-03-03,6818.0,6818.7998046875,6774.39990234375,6778.5,591200,,0.0,0.0,,6797.150106516851,6789.109598476973,8.04050803987866,19.898059478960278,-11.857551439081618,0,0,1,0
2021-03-04,6760.7001953125,6809.39990234375,6709.0,6809.0,737500,,0.0,0.0,,6791.542427870028,6787.0051982425675,4.537229627460874,16.8258935086604,-12.288663881199525,0,0,1,0
2021-03-05,6710.7998046875,6760.7001953125,6660.5,6760.7001953125,702400,,0.0,0.0,,6779.120485841947,6781.360354275525,-2.239868433578522,13.012741120212617,-15.252609553791139,0,0,1,0
2021-03-08,6739.60009765625,6835.60009765625,6739.60009765625,6741.7998046875,609600,,0.0,0.0,,6773.040426121071,6778.267001933357,-5.226575812286683,9.364877733712758,-14.59145354599944,0,0,1,0
2021-03-09,6771.2001953125,6810.0,6741.7001953125,6741.7001953125,733600,,0.0,0.0,,6772.757313688982,6777.743534776257,-4.986221087274316,6.494657969515344,-11.48087905678966,0,0,1,0
2021-03-10,6714.10009765625,6806.5,6714.10009765625,6776.10009765625,619800,,0.0,0.0,,6763.733126607023,6773.029206100701,-9.296079493678008,3.336510476876674,-12.632589970554681,0,0,1,0
2021-03-11,6713.89990234375,6756.7001953125,6648.60009765625,6711.60009765625,665900,,0.0,0.0,,6756.066476720365,6768.64925767426,-12.582780953895053,0.15265219072232838,-12.735433144617382,0,0,1,0
2021-03-12,6766.7998046875,6783.0,6736.60009765625,6736.89990234375,468300,,0.0,0.0,,6757.717757946079,6768.512261156723,-10.794503210644507,-2.036778889551039,-8.757724321093468,0,0,1,0
2021-03-15,6773.0,6793.5,6727.5,6765.2998046875,484500,,0.0,0.0,,6760.068872108221,6768.844686256225,-8.775814148004429,-3.384585941241717,-5.391228206762712,0,0,1,0
2021-03-16,6827.10009765625,6858.89990234375,6767.7998046875,6773.0,587100,,0.0,0.0,,6770.381368346379,6773.1599019154855,-2.778533569106912,-3.2633754668147565,0.48484189770784436,0,0,1,0
2021-03-17,6795.2001953125,6827.10009765625,6761.39990234375,6827.10009765625,603800,,0.0,0.0,,6774.19964941809,6774.79251624119,-0.5928668230999392,-2.7292737380717935,2.1364069149718543,0,0,1,0
2021-03-18,6745.89990234375,6806.2001953125,6744.5,6795.2001953125,715600,,0.0,0.0,,6769.845842175884,6772.6523226191575,-2.806480443273358,-2.7447150791121064,-0.06176536416125167,0,0,1,0
2021-03-19,6708.2001953125,6740.89990234375,6673.7001953125,6731.7998046875,1245600,,0.0,0.0,,6760.3618965045935,6767.878090966813,-7.516194462219573,-3.6990109557336,-3.817183506485973,0,0,1,0
2021-03-22,6752.5,6763.39990234375,6688.2001953125,6708.0,472000,,0.0,0.0,,6759.152373965426,6766.73897311742,-7.586599151994051,-4.476528594985691,-3.1100705570083598,0,0,1,0
2021-03-23,6745.39990234375,6786.2001953125,6741.2998046875,6757.7998046875,518800,,0.0,0.0,,6757.036609100553,6765.158301208259,-8.121692107706622,-5.2055612975298775,-2.9161308101767442,0,0,1,0
2021-03-24,6778.7998046875,6799.10009765625,6735.60009765625,6741.7998046875,503000,,0.0,0.0,,6760.384793037006,6766.168782947462,-5.783989910456512,-5.321247020115205,-0.4627428903413069,0,0,1,0
2021-03-25,6790.60009765625,6806.0,6769.89990234375,6772.7998046875,557700,,0.0,0.0,,6765.033301439966,6767.978509962928,-2.9452085229622753,-4.8460393206846195,1.9008307977223442,0,0,1,0
2021-03-26,6824.2001953125,6835.0,6790.60009765625,6790.60009765625,571500,,0.0,0.0,,6774.135900497278,6772.143079248081,1.9928212491968225,-3.478267206708331,5.471088455905154,0,0,1,0
2021-03-29,6799.5,6860.60009765625,6794.10009765625,6824.2001953125,502100,,0.0,0.0,,6778.038069651543,6774.169517822298,3.868551829245007,-2.0089033995176635,5.8774552287626705,0,0,1,0
2021-03-30,6738.39990234375,6836.2998046875,6738.39990234375,6807.0,513800,,0.0,0.0,,6771.939890065729,6771.519916675739,0.41997338998953637,-1.5231280416162236,1.94310143160576,0,0,1,0
2021-03-31,6790.7001953125,6862.60009765625,6755.0,6756.39990234375,717600,,0.0,0.0,,6774.826090872924,6772.94067805624,1.8854128166840383,-0.8414198699561714,2.7268326866402095,0,0,1,0
2021-04-01,6828.7001953125,6830.39990234375,6783.2998046875,6800.7001953125,473200,,0.0,0.0,,6783.114414632859,6777.071012667815,6.043401965043813,0.5355444970438255,5.507857467999988,0,0,1,0
2021-04-06,6885.89990234375,6915.7001953125,6848.39990234375,6848.39990234375,517500,,0.0,0.0,,6798.927566588381,6785.13241190307,13.79515468531099,3.1874665346972586,10.607688150613733,0,0,1,0
2021-04-07,6928.0,6933.89990234375,6889.39990234375,6890.0,612700,,0.0,0.0,,6818.784864036323,6795.715196206546,23.069667829776336,7.163906793713074,15.90576103606326,0,0,1,0
2021-04-08,6998.7998046875,7012.39990234375,6941.60009765625,6941.60009765625,543900,,0.0,0.0,,6846.47947029035,6810.758500538468,35.72096975188197,12.875319385346852,22.845650366535114,0,0,1,0
2021-04-09,6995.2001953125,6998.2998046875,6965.5,6996.89990234375,425900,,0.0,0.0,,6869.359581832219,6824.420848299507,44.93873353271192,19.28800221481987,25.650731317892053,0,0,1,0
2021-04-12,6974.0,6996.7001953125,6957.39990234375,6996.7001953125,405100,,0.0,0.0,,6885.458107704186,6835.500785462507,49.95732224167841,25.421866220191582,24.53545602148683,0,0,1,0
2021-04-13,6976.89990234375,6998.0,6962.89990234375,6975.2998046875,507300,,0.0,0.0,,6899.526076110273,6845.974794120378,53.55128198989496,31.04774937413226,22.5035326157627,0,0,1,0
2021-04-14,7023.10009765625,7027.39990234375,6980.10009765625,6983.7001953125,576400,,0.0,0.0,,6918.537464040423,6859.095186974887,59.44227706553647,36.7266549124131,22.71562215312337,0,0,1,0
2021-04-15,7058.60009765625,7071.5,6988.60009765625,7033.5,686700,,0.0,0.0,,6940.085561519782,6873.87332850684,66.2122330129414,42.62377053251876,23.588462480422635,0,0,1,0
2021-04-16,7063.5,7066.39990234375,7030.10009765625,7063.60009765625,627000,,0.0,0.0,,6959.072398209046,6887.919748617445,71.1526495916005,48.329546344335114,22.82310324726538,0,0,1,0
2021-04-19,7065.60009765625,7094.7998046875,7065.60009765625,7069.0,473500,,0.0,0.0,,6975.461275047077,6901.0812559536525,74.38001909342438,53.539640894152974,20.840378199271406,0,0,1,0
2021-04-20,7017.7998046875,7067.2001953125,7008.7998046875,7067.2001953125,554600,,0.0,0.0,,6981.9748949917575,6909.727074378382,72.24782061337555,57.281276837997495,14.966543775378057,0,0,1,0
2021-04-21,6997.5,7000.5,6905.39990234375,6998.2998046875,689100,,0.0,0.0,,6984.363372685333,6916.2287725725755,68.13460011275765,59.45194149294953,8.682658619808123,0,0,1,0
2021-04-22,7055.39990234375,7055.39990234375,6993.7001953125,7005.5,664000,,0.0,0.0,,6995.292069555859,6926.537745148218,68.75432440764052,61.312418075887734,7.44190633175279,0,0,1,0
2021-04-23,7060.7001953125,7060.7001953125,7036.7998046875,7043.7998046875,485400,,0.0,0.0,,7005.354858133804,6936.475704419647,68.87915371415693,62.82576520354158,6.053388510615349,0,0,1,0
2021-04-26,7045.60009765625,7075.2001953125,7045.60009765625,7071.0,427500,,0.0,0.0,,7011.546433444949,6944.558992807544,66.98744063740469,63.65810029031421,3.329340347090479,0,0,1,0
2021-04-27,7033.7998046875,7053.2998046875,7005.89990234375,7053.2998046875,596300,,0.0,0.0,,7014.970029020726,6951.16942331717,63.80060570355545,63.686601372962464,0.11400433059298365,0,0,1,0
2021-04-28,7064.7001953125,7077.5,7028.60009765625,7030.5,620700,,0.0,0.0,,7022.6208238348445,6959.579110131639,63.04171370320546,63.557623839011065,-0.5159101358056049,0,0,1,0
2021-04-29,7082.2998046875,7096.89990234375,7069.0,7075.2001953125,634900,,0.0,0.0,,7031.802205504484,6968.6695319505925,63.132673553891436,63.47263378198714,-0.3399602280957055,0,0,1,0
2021-04-30,7025.7998046875,7075.5,7012.7998046875,7075.5,615500,,0.0,0.0,,7030.878759224947,6972.901404005179,57.97735521976847,62.37357806954341,-4.396222849774944,0,0,1,0
2021-05-03,7028.7998046875,7068.39990234375,7022.0,7022.0,468200,,0.0,0.0,,7030.55892006534,6977.0420262779435,53.51689378739684,60.602241213114105,-7.085347425717266,0,0,1,0
2021-05-04,7067.89990234375,7069.5,7034.7998046875,7039.7998046875,484100,,0.0,0.0,,7036.303686569711,6983.7722393198555,52.53144724985577,58.98808242046244,-6.456635170606667,0,0,1,0
2021-05-05,7095.7998046875,7122.0,7054.0,7068.10009765625,510200,,0.0,0.0,,7045.45693551091,6992.070577495237,53.38635801567307,57.86773753950457,-4.4813795238314995,0,0,1,0
2021-05-06,7061.7001953125,7112.5,7042.7001953125,7107.2998046875,624500,,0.0,0.0,,7047.9558985573085,6997.228326963183,50.72757159412595,56.43970435042885,-5.7121327563029,0,0,1,0
2021-05-07,7080.7998046875,7101.2001953125,7054.10009765625,7068.2001953125,532200,,0.0,0.0,,7053.008807192723,7003.418806794613,49.59000039810962,55.069763559965004,-5.479763161855381,0,0,1,0
2021-05-10,7172.7998046875,7172.7998046875,7076.10009765625,7076.10009765625,588400,,0.0,0.0,,7071.438191422689,7015.965547379272,55.47264404341695,55.1503396566554,0.3223043867615516,0,0,1,0
2021-05-11,7097.0,7165.2001953125,7078.0,7164.7001953125,558900,,0.0,0.0,,7075.370777357659,7021.968099425251,53.40267793240764,54.800807311805855,-1.3981293793982132,0,0,1,0
2021-05-12,7044.89990234375,7093.39990234375,7006.60009765625,7093.39990234375,644600,,0.0,0.0,,7070.682950432441,7023.666751493288,47.01619893915358,53.2438856372754,-6.227686698121815,0,0,1,0
2021-05-13,6982.7001953125,7040.0,6966.5,7038.7998046875,616800,,0.0,0.0,,7057.1471419524505,7020.6321917761925,36.514950176258026,49.898098545071925,-13.383148368813899,0,0,1,0
2021-05-14,7014.2001953125,7055.7001953125,6996.2998046875,6996.2998046875,521000,,0.0,0.0,,7050.539919392459,7020.155747593696,30.38417179876251,45.99531319581005,-15.61114139704754,0,0,1,0
2021-05-17,7023.60009765625,7065.7001953125,7023.60009765625,7027.7998046875,453200,,0.0,0.0,,7046.395331433042,7020.4108846353665,25.984446797675446,41.99313991618313,-16.008693118507686,0,0,1,0
2021-05-18,7066.0,7083.60009765625,7036.60009765625,7037.89990234375,524900,,0.0,0.0,,7049.411434289496,7023.787856143857,25.62357814563893,38.719227562074295,-13.095649416435364,0,0,1,0
2021-05-19,6931.7001953125,7049.2001953125,6917.2998046875,7048.39990234375,702200,,0.0,0.0,,7031.302012908421,7016.966547934127,14.335464974293245,33.84247504451809,-19.507010070224844,0,0,1,0
2021-05-20,7019.60009765625,7025.39990234375,6919.39990234375,6919.39990234375,664400,,0.0,0.0,,7029.501718254241,7017.161625691322,12.340092562918471,29.541998548198166,-17.201905985279694,0,0,1,0
2021-05-21,7030.2998046875,7056.39990234375,6999.60009765625,7019.7998046875,589800,,0.0,0.0,,7029.624500782435,7018.1348241354835,11.489676646951011,25.931534167948737,-14.441857520997726,0,0,1,0
2021-05-24,7045.89990234375,7061.89990234375,7015.5,7026.10009765625,456000,,0.0,0.0,,7032.128408714945,7020.191496595355,11.936912119590488,23.132609758277088,-11.1956976386866,0,0,1,0
2021-05-25,7115.2001953125,7115.2001953125,7053.2001953125,7053.2001953125,483400,,0.0,0.0,,7044.908683576107,7027.22917798181,17.679505594297552,22.04198892548118,-4.362483331183629,0,0,1,0
2021-05-26,7092.5,7136.39990234375,7090.10009765625,7105.0,518000,,0.0,0.0,,7052.230424564399,7032.064053686861,20.1663708775377,21.666865315892487,-1.5004944383547851,0,0,1,0
2021-05-27,7094.89990234375,7118.89990234375,7082.39990234375,7099.89990234375,1395500,,0.0,0.0,,7058.794959607376,7036.718560994779,22.076398612596677,21.74877197523333,0.3276266373633483,0,0,1,0
2021-05-28,7179.5,7186.7998046875,7114.60009765625,7115.2998046875,606900,,0.0,0.0,,7077.364965821626,7047.294963884055,30.07000193757176,23.413017967701016,6.656983969870744,0,0,1,0
2021-05-31,7161.60009765625,7203.2998046875,7157.2001953125,7185.0,499800,,0.0,0.0,,7090.324216873107,7055.7620108301435,34.562206042963226,25.64285558275346,8.919350460209767,0,0,1,0
2021-06-01,7142.60009765625,7163.0,7117.5,7162.7998046875,414800,,0.0,0.0,,7098.366660070514,7062.194461706151,36.172198364362885,27.748724139075343,8.423474225287542,0,0,1,0
2021-06-02,7217.7998046875,7218.89990234375,7159.7998046875,7161.89990234375,569800,,0.0,0.0,,7116.740990011588,7073.720783408473,43.020206603115184,30.803020631883314,12.21718597123187,0,0,1,0
2021-06-03,7260.10009765625,7281.7998046875,7221.2998046875,7221.7001953125,592800,,0.0,0.0,,7138.796237341536,7087.526658537939,51.26957880359714,34.89633226622608,16.37324653737106,0,0,1,0
2021-06-04,7295.39990234375,7300.5,7244.2998046875,7251.2001953125,645700,,0.0,0.0,,7162.8891088803375,7102.924676597628,59.96443228270982,39.90995226952283,20.05448001318699,0,0,1,0
2021-06-07,7281.89990234375,7309.39990234375,7269.39990234375,7305.0,471200,,0.0,0.0,,7181.198461720863,7116.18210072697,65.0163609938927,44.93123401439681,20.085126979495897,0,0,1,0
2021-06-08,7292.60009765625,7315.60009765625,7267.60009765625,7275.2001953125,504200,,0.0,0.0,,7198.337174941691,7129.250100499509,69.0870744421818,49.76240209995381,19.32467234222799,0,0,1,0
2021-06-09,7270.2001953125,7334.89990234375,7270.2001953125,7300.2001953125,567100,,0.0,0.0,,7209.393024229508,7139.690848263434,69.70217596607381,53.750356873177815,15.951819092895995,0,0,1,0
2021-06-10,7302.5,7314.60009765625,7265.60009765625,7265.60009765625,595500,,0.0,0.0,,7223.717174348045,7151.750785429106,71.96638891893872,57.39356328233,14.57282563660872,0,0,1,0
2021-06-11,7312.2998046875,7329.7001953125,7274.7998046875,7305.7998046875,556900,,0.0,0.0,,7237.3452713233455,7163.643305374172,73.70196594917343,60.65524381569869,13.046722133474738,0,0,1,0
2021-06-15,7379.5,7398.60009765625,7319.0,7319.5,613700,,0.0,0.0,,7259.215229581292,7179.63269016127,79.58253942002193,64.44070293656334,15.14183648345859,0,0,1,0
2021-06-16,7386.2001953125,7406.2001953125,7372.39990234375,7373.0,659600,,0.0,0.0,,7278.751378155324,7194.933986839139,83.81739131618542,68.31604061248777,15.501350703697653,0,0,1,0
2021-06-17,7359.0,7384.5,7341.89990234375,7384.5,772100,,0.0,0.0,,7291.097319977582,7207.087024851055,84.01029512652713,71.45489151529564,12.555403611231483,0,0,1,0
2021-06-18,7368.89990234375,7403.2001953125,7334.89990234375,7347.2001953125,1225100,,0.0,0.0,,7303.066948033916,7219.073163924587,83.99378410932877,73.96267003410227,10.031114075226498,0,0,1,0
2021-06-21,7235.2998046875,7347.10009765625,7216.60009765625,7347.10009765625,607400,,0.0,0.0,,7292.641233672928,7220.275137314433,72.36609635849527,73.64335529898088,-1.2772589404856092,0,0,1,0
2021-06-22,7342.2001953125,7365.89990234375,7258.2001953125,7258.2001953125,573100,,0.0,0.0,,7300.265689309786,7229.306623092068,70.95906621771792,73.10649748272829,-2.1474312650103684,0,0,1,0
2021-06-23,7298.5,7344.0,7292.89990234375,7342.7001953125,554000,,0.0,0.0,,7299.994044800587,7234.432058418581,65.56198638200658,71.59759526258395,-6.035608880577371,0,0,1,0
2021-06-24,7275.2998046875,7303.7998046875,7256.2998046875,7303.2998046875,583500,,0.0,0.0,,7296.194930937036,7237.4592988829445,58.735632054091184,69.0252026208854,-10.289570566794211,0,0,1,0
2021-06-25,7308.0,7325.60009765625,7287.60009765625,7288.2998046875,589900,,0.0,0.0,,7298.011095408261,7242.684536002726,55.32655940553468,66.28547397781526,-10.958914572280577,0,0,1,0
2021-06-28,7307.2998046875,7310.60009765625,7273.7001953125,7309.5,515600,,0.0,0.0,,7299.440127605067,7247.470852201598,51.9692754034686,63.42223426294593,-11.452958859477327,0,0,1,0
2021-06-29,7301.2001953125,7308.0,7241.5,7308.0,514700,,0.0,0.0,,7299.7109072523635,7251.450803543146,48.26010370921722,60.38980815220019,-12.12970444298297,0,0,1,0
2021-06-30,7313.0,7370.10009765625,7307.0,7307.39990234375,675200,,0.0,0.0,,7301.755383059692,7256.01000328069,45.74537977900127,57.46092247756041,-11.71554269855914,0,0,1,0
2021-07-01,7265.60009765625,7317.2001953125,7265.60009765625,7314.7001953125,573300,,0.0,0.0,,7296.193031459163,7256.720380641843,39.472650817319845,53.8632681455123,-14.390617328192455,0,0,1,0
2021-07-02,7308.60009765625,7312.2998046875,7271.0,7273.2001953125,501000,,0.0,0.0,,7298.101810874099,7260.56332264291,37.53848823118915,50.59831216264767,-13.059823931458524,0,0,1,0
2021-07-05,7315.0,7343.7001953125,7306.7001953125,7310.5,548300,,0.0,0.0,,7300.7015322780835,7264.595669113806,36.10586316427725,47.69982236297359,-11.59395919869634,0,0,1,0
2021-07-06,7261.7998046875,7346.2001953125,7261.7998046875,7321.0,552700,,0.0,0.0,,7294.716651110301,7264.38856804519,30.32808306511106,44.22547450340109,-13.897391438290029,0,0,1,0
2021-07-07,7326.89990234375,7332.39990234375,7255.5,7255.5,705200,,0.0,0.0,,7299.667920530832,7269.01903725249,30.6488832783416,41.510156258389195,-10.861272980047595,0,0,1,0
2021-07-08,7341.39990234375,7381.89990234375,7327.0,7338.2998046875,574000,,0.0,0.0,,7306.088225425126,7274.380582814806,31.707642610320363,39.54965352877543,-7.842010918455067,0,0,1,0
2021-07-09,7251.7998046875,7330.39990234375,7226.0,7330.2998046875,621900,,0.0,0.0,,7297.736160696261,7272.707932583154,25.028228113107616,36.64536844564187,-11.617140332534255,0,0,1,0
2021-07-12,7333.5,7353.39990234375,7299.5,7299.5,471300,,0.0,0.0,,7303.238289819914,7277.211048688105,26.027241131809205,34.52174298287534,-8.494501851066133,0,0,1,0
2021-07-13,7332.10009765625,7382.2001953125,7332.10009765625,7340.60009765625,616700,,0.0,0.0,,7307.678567948581,7281.276904167226,26.401663781354728,32.89772714257122,-6.496063361216493,0,0,1,0
2021-07-14,7354.7001953125,7368.5,7326.5,7328.39990234375,561300,,0.0,0.0,,7314.912664466107,7286.715666474283,28.19699799182399,31.957581312421773,-3.7605833205977817,0,0,1,0
2021-07-15,7335.89990234375,7365.7001953125,7322.89990234375,7359.7998046875,643700,,0.0,0.0,,7318.141470293437,7290.358943205355,27.782527088082134,31.12257046755385,-3.340043379471716,0,0,1,0
2021-07-16,7348.10009765625,7348.10009765625,7316.2998046875,7330.39990234375,592100,,0.0,0.0,,7322.750489887716,7294.636065757273,28.114424130442785,30.520941200131638,-2.406517069688853,0,0,1,0
2021-07-19,7286.0,7325.0,7249.2001953125,7325.0,496400,,0.0,0.0,,7317.096568366529,7293.99635718266,23.10021118386885,29.036795196879083,-5.936584013010233,0,0,1,0
2021-07-20,7252.2001953125,7286.0,7205.0,7286.0,644600,,0.0,0.0,,7307.112510973602,7290.900345192278,16.212165781324074,26.471869313768085,-10.25970353244401,0,0,1,0
2021-07-21,7308.7001953125,7354.7998046875,7252.2001953125,7252.2001953125,581300,,0.0,0.0,,7307.356770102664,7292.21885260859,15.137917494073918,24.205078949829254,-9.067161455755336,0,0,1,0
2021-07-22,7386.39990234375,7386.39990234375,7308.7001953125,7308.7001953125,0,,0.0,0.0,,7319.517251985908,7299.195226663046,20.32202532286192,23.42846822443579,-3.106442901573871,0,0,1,0
2021-07-23,7394.39990234375,7398.7001953125,7357.0,7380.5,493600,,0.0,0.0,,7331.037659733269,7306.247424861616,24.7902348716525,23.700821553879134,1.0894133177733671,0,0,1,0
2021-07-26,7394.2998046875,7417.60009765625,7389.2998046875,7394.39990234375,548100,,0.0,0.0,,7340.770297418536,7312.769823367237,28.000474051298625,24.560752053363036,3.439721997935589,0,0,1,0
2021-07-27,7431.39990234375,7447.89990234375,7409.5,7411.39990234375,559600,,0.0,0.0,,7354.7133135608765,7321.557236624756,33.15607693612037,26.279817029914504,6.876259906205867,0,0,1,0
2021-07-28,7379.2998046875,7432.39990234375,7368.2998046875,7425.39990234375,586000,,0.0,0.0,,7358.49585065728,7325.834463888663,32.661386768617376,27.55613097765508,5.105255790962296,0,0,1,0
2021-07-29,7417.39990234375,7418.7001953125,7392.5,7400.5,515000,,0.0,0.0,,7367.558012455198,7332.6170889594105,34.9409234957875,29.033089481281564,5.907834014505937,0,0,1,0
2021-07-30,7392.60009765625,7437.7001953125,7387.89990234375,7423.0,632500,,0.0,0.0,,7371.410640947667,7337.060274788806,34.35036615886111,30.096544816797472,4.253821342063635,0,0,1,0
2021-08-02,7491.39990234375,7506.2998046875,7414.89990234375,7415.89990234375,576300,,0.0,0.0,,7389.870527316296,7348.492839792876,41.37768752341981,32.352773358121944,9.024914165297865,0,0,1,0
2021-08-03,7474.5,7495.89990234375,7455.5,7495.7001953125,623300,,0.0,0.0,,7402.890446190712,7357.8267035119225,45.06374267878982,34.89496722225552,10.168775456534306,0,0,1,0
2021-08-04,7503.2001953125,7509.2001953125,7477.60009765625,7485.60009765625,499700,,0.0,0.0,,7418.322715286373,7368.595110311965,49.72760497440777,37.86149477268597,11.866110201721796,0,0,1,0
2021-08-05,7511.10009765625,7526.39990234375,7493.0,7498.2998046875,510300,,0.0,0.0,,7432.5961587278925,7379.1510353004305,53.44512342746202,40.97822050364118,12.46690292382084,0,0,1,0
2021-08-06,7538.39990234375,7538.39990234375,7497.2998046875,7502.7998046875,539400,,0.0,0.0,,7448.873657745717,7390.947247674009,57.92641007170732,44.36785841725441,13.558551654452913,0,0,1,0
2021-08-09,7538.39990234375,7567.0,7532.7998046875,7537.7998046875,526800,,0.0,0.0,,7462.646926145414,7401.869666538434,60.7772596069799,47.649738655199506,13.12752095178039,0,0,1,0
2021-08-10,7562.60009765625,7576.2998046875,7537.10009765625,7549.39990234375,525100,,0.0,0.0,,7478.0243371470815,7413.7756243990125,64.24871274806901,50.96953347377341,13.2791792742956,0,0,1,0
2021-08-11,7584.2998046875,7615.10009765625,7572.7001953125,7574.89990234375,643200,,0.0,0.0,,7494.374409076377,7426.407045161122,67.96736391525428,54.369099562069586,13.598264353184696,0,0,1,0
2021-08-12,7588.2001953125,7608.60009765625,7571.5,7590.0,627800,,0.0,0.0,,7508.809145420396,7438.391722950114,70.41742247028196,57.578764143712064,12.838658326569899,0,0,1,0
2021-08-13,7628.89990234375,7632.7998046875,7585.89990234375,7585.89990234375,605000,,0.0,0.0,,7527.284646485527,7452.503439942235,74.78120654329268,61.01925262362819,13.761953919664492,0,0,1,0
2021-08-16,7582.5,7629.0,7582.5,7629.0,647000,,0.0,0.0,,7535.779316256985,7462.1328147613285,73.6465014956566,63.54470239803387,10.101799097622724,0,0,1,0
2021-08-17,7511.0,7582.5,7494.39990234375,7582.5,559100,,0.0,0.0,,7531.967113755911,7465.752606260489,66.21450749542146,64.0786634175114,2.1358440779100647,0,0,1,0
