date,Close,High,Low,Open,Volume,Returns,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,ROC_5,ROC_10,ROC_20,RSI_14,Stoch_K,Stoch_D,Williams_R,ATR_14,BB_Upper_20,BB_Middle_20,BB_Lower_20,BB_Width_20,BB_%B_20,Volatility_5,Volatility_10,Volatility_20,Volatility_50,DIplus,DIminus,DX,ADX,SMA_Cross_5_20,SMA_Cross_10_50,SMA_Cross_50_200,OBV,Volume_ROC_5,Volume_ROC_10,Volume_ROC_20,MFI_14,RSI_Close_Ratio,MACD_BB_Signal,Price_to_MA_50,Price_to_MA_200,Trend_Strength,Close_Lag_1,Returns_Lag_1,Close_Lag_2,Returns_Lag_2,Close_Lag_3,Returns_Lag_3,Close_Lag_4,Returns_Lag_4,Close_Lag_5,Returns_Lag_5,RSI_14_Lag_1,RSI_14_Lag_2,MACD_Lag_1,MACD_Lag_2,ATR_14_Lag_1,ATR_14_Lag_2,Target_Next_Close,Target_Next_Return,Target_Direction
2019-11-27,6850.60009765625,6852.10009765625,6788.0,6790.2998046875,618500.0,0.929651530847142,6750.43994140625,6781.0389937500495,6758.439990234375,6760.1819254165885,6731.785009765625,6738.947380374645,6695.710029296875,6698.537297299949,6660.116010742187,6637.153315858247,6500.421494140625,6504.765840380549,6755.104827412907,6729.030790830365,26.07403658254225,20.853694427221544,5.220342155320704,1.907059936553357,2.2721873511798885,2.4082531976418187,60.104276747176634,99.30167693010632,79.13405313794955,-0.698323069893683,60.94297572544643,6837.793264857756,6731.785009765625,6625.776754673493,0.03149484273141467,1.0604048844467981,0.6684340709581506,0.7825606037318626,0.6705838418969092,0.6826373588303567,30.297643812912874,18.858367236918387,23.27136871296996,13.435019453759423,1,1,1,73876300.0,-6.810305861081812,0.8314313661558437,3.3935138749582094,72.61862204176762,0.8773578356696038,1,0.02313273240353264,0.053870138087394714,0.00310788709860072,6787.5,0.8334090749342771,6731.39990234375,0.3219186605412538,6709.7998046875,0.5529815055488774,6672.89990234375,-0.736344173495862,6722.39990234375,-1.347191017838012,60.3176789239315,52.86931047666352,18.436804720732653,14.84548520072076,61.185825892857146,60.52866908482143,6864.0,0.1956018765178591,1
2019-11-28,6864.0,6879.5,6850.60009765625,6850.60009765625,509700.0,0.1956018765178591,6788.6599609375,6808.692662500033,6771.32998046875,6779.057938977208,6741.815014648438,6750.8571536722975,6699.35802734375,6705.026030739167,6661.858012695313,6641.645329405608,6504.444494628906,6508.340309630495,6771.857930887844,6739.028510028115,32.829420859729,23.248839713723036,9.580581146005962,2.8638238315118247,1.913852808046701,3.0104766424973617,61.20092667666944,93.60033546628604,92.60288742700527,-6.399664533713959,60.428676060267854,6858.046701575491,6741.815014648438,6625.583327721384,0.034480829472333,1.0256096189511776,0.3164993926142719,0.7744315693143395,0.6597791835364741,0.6819589655990858,32.08031116043936,19.018868055206852,25.56096459027503,15.051812138628172,1,1,1,74386000.0,-28.241588061382515,-24.03874813710879,-19.858490566037734,72.15664679968823,0.8916218921426201,1,0.02457578352795231,0.05527843394897136,0.0036991007682233086,6850.60009765625,0.929651530847142,6787.5,0.8334090749342771,6731.39990234375,0.3219186605412538,6709.7998046875,0.5529815055488774,6672.89990234375,-0.736344173495862,60.104276747176634,60.3176789239315,26.07403658254225,18.436804720732653,60.94297572544643,61.185825892857146,6846.0,-0.2622377622377603,0
2019-11-29,6846.0,6893.7001953125,6846.0,6869.10009765625,543500.0,-0.2622377622377603,6815.9,6821.1284416666895,6776.5599609375,6791.229222799534,6750.660009765625,6759.918377132079,6701.92802734375,6710.554421690572,6663.15701171875,6645.691956546091,6508.343994140625,6511.70010754462,6783.264403058945,6746.952324100107,36.312078958838356,25.861487562746102,10.450591396092253,2.0298697319903525,0.7698279756823245,2.6525303227330266,56.18581103294102,81.39620801816008,91.43274013818414,-18.603791981839926,59.89296177455357,6870.461553745774,6750.660009765625,6630.858465785475,0.03549328326618205,0.8979080196586318,0.4885542489402001,0.7466283859739278,0.6661332444811578,0.6798175406983183,30.447208940335454,19.188982856903273,22.681486382801992,16.069102037851348,1,1,1,73842500.0,4.019138755980856,-1.5755161173487853,-2.124977489645241,65.77254495333281,0.8207100647522789,1,0.02149709338393957,0.05188047929909079,0.0034543898710374405,6864.0,0.1956018765178591,6850.60009765625,0.929651530847142,6787.5,0.8334090749342771,6731.39990234375,0.3219186605412538,6709.7998046875,0.5529815055488774,61.20092667666944,60.104276747176634,32.829420859729,26.07403658254225,60.428676060267854,60.94297572544643,6862.2998046875,0.2380923851519112,1
2019-12-02,6862.2998046875,6890.0,6840.60009765625,6846.0,494400.0,0.2380923851519112,6842.07998046875,6834.852229340293,6786.1099609375,6804.151146779164,6759.430004882813,6769.668989280214,6704.55802734375,6716.505221023785,6664.815009765625,6649.981220865723,6512.206494140625,6515.188661745047,6795.423695617184,6755.496581921396,39.92711369578865,28.674612789354615,11.252500906434033,1.944616338990235,1.4113022810848586,2.6230376542988543,59.24856589922374,87.7533764482735,87.58330664423987,-12.246623551726502,59.964390345982146,6885.114474835631,6759.430004882813,6633.745534929994,0.03718789006233589,0.90923830861245,0.49347443976985245,0.7284925388434175,0.6658597798538306,0.6800311662839149,29.6009594608035,19.80935253263103,19.816929975009153,16.568812429472388,1,1,1,74336900.0,-5.105566218809976,15.191053122087595,-4.334365325077394,65.23571587861167,0.8633922676877542,1,0.023527543008863283,0.05375955305807212,0.0038982344704020016,6846.0,-0.2622377622377603,6864.0,0.1956018765178591,6850.60009765625,0.929651530847142,6787.5,0.8334090749342771,6731.39990234375,0.3219186605412538,56.18581103294102,61.20092667666944,36.312078958838356,32.829420859729,59.89296177455357,60.428676060267854,6712.2998046875,-2.185856116305762,0
2019-12-03,6712.2998046875,6862.2998046875,6703.7001953125,6862.2998046875,700700.0,-2.185856116305762,6827.03994140625,6794.001421122695,6775.919921875,6787.450902762497,6760.189990234375,6764.205257414242,6703.81001953125,6716.340302736088,6665.4080078125,6651.2152522285305,6515.233493652344,6517.149966649948,6782.635404704925,6752.296820644811,30.338584060114044,29.007407043506504,1.3311770166075405,-1.1079218462246798,-1.495412340469504,0.22695953188112128,51.012667684065605,29.251125482757836,66.1335699830638,-70.74887451724217,66.44290597098214,6884.463432644892,6760.189990234375,6635.916547823857,0.036766257335974335,0.30731930886457115,1.1801059242583025,1.0029900004641465,0.843583341072018,0.7483213036829988,26.71471787369472,29.0904547962233,4.257198408077377,14.927263893286385,1,1,1,73636200.0,-34.93360572012257,24.635361081465668,45.37344398340248,64.54648920154631,0.7599879202124014,0,0.0012664119555172437,0.030247006684741784,0.00018904065457618757,6862.2998046875,0.2380923851519112,6846.0,-0.2622377622377603,6864.0,0.1956018765178591,6850.60009765625,0.929651530847142,6787.5,0.8334090749342771,59.24856589922374,56.18581103294102,39.92711369578865,36.312078958838356,59.964390345982146,59.89296177455357,6606.5,-1.5762079729158551,0
2019-12-04,6606.5,6692.2998046875,6590.10009765625,6691.7001953125,779900.0,-1.5762079729158551,6778.219921875,6731.50094741513,6764.329931640625,6754.5507386238605,6757.50498046875,6749.185709089076,6700.962021484375,6712.032839883693,6665.0630078125,6650.329801689352,6517.783493652344,6518.039021708158,6755.5376501349365,6741.497056152603,14.040593982333121,26.014044431271827,-11.973450448938706,-3.5631929199861245,-1.7240852080719238,-0.8062850025183144,41.487956842037896,5.401810628637783,40.802104186556356,-94.59818937136222,71.09291294642857,6892.713932820717,6757.50498046875,6622.2960281167825,0.04001741848293482,-0.05841339586621202,1.100865873325626,1.0355509412004111,0.9084263164795137,0.7804819917177831,24.96737598951322,37.53640152749051,20.109225453706337,15.618192101342379,1,1,1,72856300.0,26.095392077607116,17.507910200391752,21.916523370329834,56.1432316370437,0.6279869347163838,-1,-0.014096785085710772,0.013611453408057583,0.0022016629747996902,6712.2998046875,-2.185856116305762,6862.2998046875,0.2380923851519112,6846.0,-0.2622377622377603,6864.0,0.1956018765178591,6850.60009765625,0.929651530847142,51.012667684065605,59.24856589922374,30.338584060114044,39.92711369578865,66.44290597098214,59.964390345982146,6683.0,1.1579505032922155,1
2019-12-05,6683.0,6684.60009765625,6606.5,6606.5,572100.0,1.1579505032922155,6742.019921875,6715.33396494342,6765.33994140625,6741.541513419522,6755.324975585938,6742.88230822345,6700.418017578125,6710.894297143156,6665.160009765625,6650.976736309365,6520.5024926757815,6519.680424477231,6744.378011652638,6737.16394088204,7.214070770597573,22.254049699136978,-15.039978928539405,-2.6369463869463816,0.15135994551187526,-0.648174367782639,42.842358497714244,30.599430982046506,21.75078903114736,-69.4005690179535,72.12862723214286,6893.993661148071,6755.324975585938,6616.656290023805,0.04105463055094699,0.23921662525050966,1.3552818429782703,1.0919397871681702,0.9187205965714502,0.7945967350114919,19.27113756194175,36.99740627985873,31.502981075455846,17.736163964557505,-1,1,1,73428400.0,12.242495585638613,-19.4565676474729,-6.702544031311152,56.19352525424574,0.6410647687821972,-1,-0.0025995419289408517,0.024921009923199344,0.00046105901884437045,6606.5,-1.5762079729158551,6712.2998046875,-2.185856116305762,6862.2998046875,0.2380923851519112,6846.0,-0.2622377622377603,6864.0,0.1956018765178591,41.487956842037896,51.012667684065605,14.040593982333121,30.338584060114044,71.09291294642857,66.44290597098214,6707.0,0.3591201556187418,1
2019-12-06,6707.0,6712.2998046875,6681.7998046875,6683.0,477900.0,0.3591201556187418,6714.219921875,6712.555976628948,6765.0599609375,6735.261238252335,6754.469970703125,6739.464945535503,6701.006015625,6710.74157960813,6665.739008789063,6652.086107867595,6523.200993652344,6521.544300850593,6738.627548321463,6734.929574890778,3.697973430685124,18.54283444544661,-14.844861014761484,-2.0303827052293277,-0.04172709721598222,-0.25431057551047465,46.11891391702266,38.504566779194334,24.83526946329286,-61.495433220805666,70.72862025669643,6894.156431852772,6754.469970703125,6614.783509553478,0.04136119096110383,0.330083852391857,1.4127431482913493,1.0831216766324152,0.9227877761571811,0.7931460292836411,22.39948006120524,37.729735380543026,25.495518620543734,18.770744585355672,-1,1,1,73906300.0,-12.069917203311864,-8.53588516746412,-28.32933413317337,61.32968380380866,0.6876235860596789,-1,0.0008944902244563124,0.028176198545240227,0.00016790247537366905,6683.0,1.1579505032922155,6606.5,-1.5762079729158551,6712.2998046875,-2.185856116305762,6862.2998046875,0.2380923851519112,6846.0,-0.2622377622377603,42.842358497714244,41.487956842037896,7.214070770597573,14.040593982333121,72.12862723214286,71.09291294642857,6730.0,0.3429253019233691,1
2019-12-09,6730.0,6740.0,6707.0,6707.0,505300.0,0.3429253019233691,6687.7599609375,6718.370651085966,6764.919970703125,6734.304649479183,6752.344970703125,6738.563522151169,6701.284013671875,6711.496811780361,6666.0360107421875,6653.628957216752,6525.919494628906,6523.618486911781,6737.300233195084,6734.564421195165,2.735811999918951,15.381429956341078,-12.645617956422127,-1.9279222484148595,-0.020796600470318616,-0.6275378368401641,44.35655527396113,46.08032191812767,38.39477322645616,-53.91967808187233,68.857177734375,6892.169556520457,6752.344970703125,6612.520384885793,0.0414151191694142,0.42009641733422826,1.4253280603965384,1.0838330660365667,0.9109008097521707,0.7904350890242866,24.32571381971997,38.75517722219774,22.874539601682677,19.317917254199273,-1,1,1,74411600.0,2.2046925566343134,-3.0134357005758172,-8.244053023424735,61.05203701959547,0.6590870025848607,-1,0.004285146886706892,0.031272298951750876,0.0008278011297949337,6707.0,0.3591201556187418,6683.0,1.1579505032922155,6606.5,-1.5762079729158551,6712.2998046875,-2.185856116305762,6862.2998046875,0.2380923851519112,46.11891391702266,42.842358497714244,3.697973430685124,7.214070770597573,70.72862025669643,72.12862723214286,6706.89990234375,-0.3432406783989594,0
2019-12-10,6706.89990234375,6734.2998046875,6702.89990234375,6730.0,473100.0,-0.3432406783989594,6686.67998046875,6714.547068171894,6756.8599609375,6729.321968181832,6750.039965820312,6735.547939312367,6701.656015625,6711.316540822063,6666.1930078125,6654.683827417286,6528.811994628906,6525.442182587721,6732.623259217955,6732.515197576542,0.1080616414128599,12.326756293355436,-12.218694651942576,-0.08044787183044688,-1.187478418508292,-0.6826610048311865,48.855750445170166,38.47159654729298,41.01882841487165,-61.52840345270702,64.00714983258929,6891.331310599224,6750.039965820312,6608.748621041401,0.04186385428659925,0.3473364962869218,1.0233466213429074,1.0469360727775945,0.9118165913112463,0.7897293056777789,26.168951505901497,37.67437349234122,18.021338936774374,19.145040145209286,-1,1,1,73938500.0,-32.48180391037534,-56.06834432166403,-25.601509671331968,62.43893790619949,0.7284401311565326,-1,0.000782476257588316,0.0272772302007398,0.0001498053936420143,6730.0,0.3429253019233691,6707.0,0.3591201556187418,6683.0,1.1579505032922155,6606.5,-1.5762079729158551,6712.2998046875,-2.185856116305762,44.35655527396113,46.11891391702266,2.735811999918951,3.697973430685124,68.857177734375,70.72862025669643,6752.60009765625,0.6813907465136104,1
2019-12-11,6752.60009765625,6752.60009765625,6709.7001953125,6709.89990234375,638300.0,0.6813907465136104,6715.9,6727.231411333347,6747.0599609375,6733.554355358998,6752.749975585937,6737.171954392737,6701.852021484375,6712.935503835169,6666.4730078125,6656.622763461622,6531.82349609375,6527.702460349597,6735.696618977693,6734.002967952816,1.6936510248769991,10.20013523965975,-8.50648421478275,2.211459890354206,-1.4305316118733646,0.8091513809669104,55.916866764105414,53.524356959855126,46.02542514175858,-46.475643040144874,61.19287109375,6891.934355063677,6752.749975585937,6613.5655961081975,0.04122302172624497,0.49946158494850673,0.548441595972371,1.0220753541924592,0.9057293713875477,0.7871700214411358,29.50860690262077,30.349006738017533,1.4039982289340749,16.779567889705923,-1,1,1,74576800.0,-18.156173868444668,3.201293451899767,4.0593413759373975,70.4746701659967,0.8280790503722191,-1,0.007572246598282151,0.03380014810481824,0.001270590258734701,6706.89990234375,-0.3432406783989594,6730.0,0.3429253019233691,6707.0,0.3591201556187418,6683.0,1.1579505032922155,6606.5,-1.5762079729158551,48.855750445170166,44.35655527396113,0.1080616414128599,2.735811999918951,64.00714983258929,68.857177734375,6708.7998046875,-0.6486433719650075,0
2019-12-12,6708.7998046875,6753.0,6701.2001953125,6752.60009765625,630700.0,-0.6486433719650075,6721.0599609375,6721.087542451399,6731.53994140625,6729.053527964179,6751.4349609375,6734.469844897,6703.23001953125,6712.773319554868,6665.79400390625,6657.655972198768,6534.522495117188,6529.5044239748495,6731.558647548432,6732.1360669702,-0.5774194217674449,8.04462430737431,-8.622043729141755,0.3860512447628306,-2.261075106534094,-0.3904959479058445,49.92651385759189,39.09738763182062,43.69778037965622,-60.90261236817939,61.164271763392854,6891.813320823933,6751.4349609375,6611.056601051067,0.041584747745815526,0.3481419918123687,0.5519846392326115,1.0262027946366188,0.9102157209700936,0.7616870979733795,28.29619855596903,31.35584038793364,5.129148787088274,15.22617867602357,-1,1,1,73946100.0,10.242964516692886,23.73945458112616,-6.005961251862891,63.5029033739231,0.7441944209261957,-1,0.0008309106415893552,0.02667024403092011,0.00012651593892648903,6752.60009765625,0.6813907465136104,6706.89990234375,-0.3432406783989594,6730.0,0.3429253019233691,6707.0,0.3591201556187418,6683.0,1.1579505032922155,55.916866764105414,48.855750445170166,1.6936510248769991,0.1080616414128599,61.19287109375,64.00714983258929,6739.7001953125,0.4605949130187081,1
2019-12-13,6739.7001953125,6753.10009765625,6708.7998046875,6708.7998046875,646000.0,0.4605949130187081,6727.6,6727.2917600717665,6720.9099609375,6730.9892856638735,6748.7349609375,6734.967973508,6707.682021484375,6713.829275466933,6665.011005859375,6659.280610280227,6537.257495117187,6531.595924187164,6732.811193358289,6732.696372773333,0.11482058495585079,6.458663562890619,-6.343842977934768,0.487553232630078,-1.5527286691133457,-0.7948540331123022,50.60173153124198,49.275378634968064,47.299041075547926,-50.72462136503193,60.885707310267854,6887.76123889918,6748.7349609375,6609.708682975819,0.041200692801356575,0.46750698588259026,0.5665633385425916,1.048401580033094,0.8937008637576579,0.7143524221595992,24.577723167871046,31.499299713870823,12.342981474955181,14.841752382547785,-1,1,1,74592100.0,35.17472274534421,18.859245630174804,16.986599058312212,64.02786308543105,0.7508009268192044,-1,0.004773358922735449,0.030967527337958156,0.0007084501116426458,6708.7998046875,-0.6486433719650075,6752.60009765625,0.6813907465136104,6706.89990234375,-0.3432406783989594,6730.0,0.3429253019233691,6707.0,0.3591201556187418,49.92651385759189,55.916866764105414,-0.5774194217674449,1.6936510248769991,61.164271763392854,61.19287109375,6849.7001953125,1.6321200767432489,1
2019-12-16,6849.7001953125,6866.10009765625,6741.60009765625,6741.60009765625,650900.0,1.6321200767432489,6751.5400390625,6768.094571818679,6719.65,6752.573087418169,6752.87998046875,6745.894851775095,6713.4040234375,6719.157546833426,6665.574008789063,6663.051295132351,6540.4189965820315,6534.761140815277,6750.7941167358595,6741.363322591049,9.430794144810534,7.053089679274603,2.377704465535931,1.7786061710624024,-0.1836062214360501,1.22510482085747,54.18236594273798,85.5072510385623,57.96000576845031,-14.492748961437696,65.18568638392857,6898.93942731566,6752.87998046875,6606.820533621839,0.04325841634068908,0.831441125287947,0.9004924386129897,1.1891727278792674,0.9630826918130021,0.7425061645766088,30.99939861016884,29.42144586100404,2.6116032686660766,13.211065834030224,-1,1,1,75243000.0,28.814565604591323,31.654530744336572,51.6542404473439,62.183407486778115,0.7910180649923474,1,0.020302095836802092,0.04728767360196584,0.0026821232466878336,6739.7001953125,0.4605949130187081,6708.7998046875,-0.6486433719650075,6752.60009765625,0.6813907465136104,6706.89990234375,-0.3432406783989594,6730.0,0.3429253019233691,50.60173153124198,49.92651385759189,0.11482058495585079,-0.5774194217674449,60.885707310267854,61.164271763392854,6847.2998046875,-0.0350437326679275,0
2019-12-17,6847.2998046875,6871.2998046875,6839.10009765625,6849.7001953125,631600.0,-0.0350437326679275,6779.62001953125,6794.496316108287,6733.15,6769.796126921684,6754.5349609375,6755.552466338181,6718.482021484375,6724.182733415939,6665.789008789063,6666.699780470076,6543.658996582031,6537.870978266742,6765.641145651496,6749.2104694130085,16.43067623848765,8.928606991117213,7.502069247370436,2.093365107397638,2.0112331678886486,0.485744598430915,49.758362225713064,84.7166087945279,73.16641282268607,-15.283391205472094,62.871372767857146,6904.224903512001,6754.5349609375,6604.845018362998,0.04432279748056115,0.8098566348364743,0.8497430853397964,0.9152656653887559,0.9515260515768745,0.7408064717678066,26.539457509175392,30.50445788639823,6.950785810769412,12.376361830928783,1,1,1,74611400.0,33.50243077573452,-9.861567004424144,12.34436143721096,62.253641807823655,0.7266859002091549,1,0.019173644104604426,0.04640229698156184,0.002372999570560389,6849.7001953125,1.6321200767432489,6739.7001953125,0.4605949130187081,6708.7998046875,-0.6486433719650075,6752.60009765625,0.6813907465136104,6706.89990234375,-0.3432406783989594,54.18236594273798,50.60173153124198,9.430794144810534,0.11482058495585079,65.18568638392857,60.885707310267854,6851.39990234375,0.0598790439034546,1
2019-12-18,6851.39990234375,6863.7998046875,6833.39990234375,6849.39990234375,650800.0,0.0598790439034546,6799.37998046875,6813.464178186776,6757.639990234375,6784.633176998423,6760.9849609375,6764.680793576807,6724.576015625,6729.171642001343,6665.852006835938,6670.35720862599,6546.687995605469,6540.990669053578,6778.834800527227,6756.7800570375075,22.05474348971984,11.553834290837738,10.500909198882102,1.4631372102398288,3.7069537931393226,1.9189575430498262,49.06472108355352,86.06710165928723,85.43032049745914,-13.932898340712768,62.978515625,6915.871493052643,6760.9849609375,6606.098428822356,0.04581774194441229,0.7918747684887008,0.8470504549121335,0.6771106586012683,0.8947790583421382,0.7320749954545586,23.386682320625567,31.099062977648806,14.154859431219892,12.613494844300932,1,1,1,75262200.0,1.958326805577304,-16.553404282600336,-1.9436492391140536,55.03394129839686,0.7161269489870136,1,0.018859759548269794,0.04654443696458754,0.0023788747982685637,6847.2998046875,-0.0350437326679275,6849.7001953125,1.6321200767432489,6739.7001953125,0.4605949130187081,6708.7998046875,-0.6486433719650075,6752.60009765625,0.6813907465136104,49.758362225713064,54.18236594273798,16.43067623848765,9.430794144810534,62.871372767857146,65.18568638392857,6833.10009765625,-0.267095848269494,0
2019-12-19,6833.10009765625,6872.7998046875,6819.89990234375,6851.39990234375,805700.0,-0.267095848269494,6824.2400390625,6820.009484676601,6772.65,6793.445344390754,6768.994970703125,6771.19691777485,6730.296015625,6733.2472677133,6666.0570068359375,6673.579840091936,6549.533996582031,6543.897230532212,6787.1833077778465,6762.433393379637,24.749914398209512,14.193050312312094,10.556864085897418,1.8527947857662985,2.2459987678624893,2.4007582558855933,49.042893194865194,81.02703538778401,83.93691528053303,-18.97296461221599,63.349923270089285,6921.248319098216,6768.994970703125,6616.741622308034,0.04498551086359452,0.7105212385437174,0.7528746638292176,0.6410814471874998,0.8777144130305519,0.7337594219408555,21.648464601631055,32.438893198463525,19.95000132325488,13.59169570816146,1,1,1,74456500.0,27.746947835738077,40.832022373710885,13.430944671265665,53.356881141210245,0.7177253734609695,1,0.015274823245899016,0.04329561480590871,0.0020761074955421054,6851.39990234375,0.0598790439034546,6847.2998046875,-0.0350437326679275,6849.7001953125,1.6321200767432489,6739.7001953125,0.4605949130187081,6708.7998046875,-0.6486433719650075,49.06472108355352,49.758362225713064,22.05474348971984,16.43067623848765,62.978515625,62.871372767857146,6816.2998046875,-0.2458663378063552,0
2019-12-20,6816.2998046875,6842.7998046875,6808.39990234375,6833.10009765625,966400.0,-0.2458663378063552,6839.5599609375,6818.772924680234,6783.57998046875,6797.600700808343,6774.319970703125,6775.492430814149,6734.486015625,6736.504229947583,6666.331005859375,6676.405978004719,6552.596496582031,6546.607703906891,6791.662768840871,6766.42349792096,25.239270919911178,16.402294433831912,8.836976486079266,1.1365432757420857,1.6296377618532976,1.5872306641041556,46.58956800518979,80.0141285630146,82.3694218700286,-19.9858714369854,62.278494698660715,6925.300420536786,6774.319970703125,6623.339520869465,0.04457434856534834,0.6390240724233667,0.7966611367193039,0.6553224519726426,0.8752601387015526,0.7254572411681505,22.020901084143635,33.69659994769409,20.9551732352081,14.57349271176768,1,1,1,73490100.0,49.597523219814235,102.21803724628585,84.95693779904305,45.09142356091197,0.6835023302987732,1,0.012148483027907497,0.04024409380968619,0.0017704582886624326,6833.10009765625,-0.267095848269494,6851.39990234375,0.0598790439034546,6847.2998046875,-0.0350437326679275,6849.7001953125,1.6321200767432489,6739.7001953125,0.4605949130187081,49.042893194865194,49.06472108355352,24.749914398209512,22.05474348971984,63.349923270089285,62.978515625,6785.10009765625,-0.4577220475219468,0
2019-12-23,6785.10009765625,6816.2998046875,6785.10009765625,6816.2998046875,364700.0,-0.4577220475219468,6826.63994140625,6807.548649005573,6789.089990234375,6795.327863871598,6777.00498046875,6776.407446703873,6737.336015625,6738.409950249883,6666.496005859375,6678.5583368096995,6555.62099609375,6548.980762551164,6790.65312712016,6767.806949753203,22.84617736695691,17.69107102045691,5.155106346499998,-0.9431083961960574,0.8187235907318069,0.7977567235873506,56.55148958010179,68.97778637543634,76.6729834420783,-31.022213624563665,53.178501674107146,6926.675918070439,6777.00498046875,6627.33404286706,0.044170230959853105,0.5270430496301273,0.20444280821791913,0.6794581909872964,0.8813725124321586,0.725821842201352,25.789154042606775,24.204221851155676,3.1702843889141064,13.053064935387203,1,1,1,73125400.0,-43.969887847595636,-27.82505442311498,-30.000000000000004,46.80392138691496,0.8334658113538538,1,0.007089461163949151,0.03500493724381526,0.0009253919692993401,6816.2998046875,-0.2458663378063552,6833.10009765625,-0.267095848269494,6851.39990234375,0.0598790439034546,6847.2998046875,-0.0350437326679275,6849.7001953125,1.6321200767432489,46.58956800518979,49.042893194865194,25.239270919911178,24.749914398209512,62.278494698660715,63.349923270089285,6794.2001953125,0.1341188416570826,1
2019-12-24,6794.2001953125,6794.89990234375,6776.2001953125,6785.10009765625,201800.0,0.1341188416570826,6816.02001953125,6803.099164441216,6797.82001953125,6795.122833224488,6777.339990234375,6778.101994190409,6740.18001953125,6740.597802997437,6668.035009765625,6680.8482746018335,6558.717998046875,6551.420756906999,6791.198829918982,6769.762004979818,21.43682493916367,18.440221804198263,2.996603134965408,-0.7754824659298443,1.301648962112023,0.09871374309391445,70.45103901769468,70.48454111063438,73.15881868302843,-29.51545888936562,45.78564453125,6927.139776454377,6777.339990234375,6627.540204014374,0.04420607094696496,0.5562757981956098,0.24608176890900224,0.6626971227692046,0.862043328361707,0.7258025494670711,29.953243761645258,11.778489083355296,43.55140186915889,17.119509859890094,1,1,1,73327200.0,-68.04939835338821,-57.345170154301414,-81.26102702200761,50.000059015560595,1.0369291011810446,1,0.008014648811265346,0.03590369296800833,0.0013720685934801352,6785.10009765625,-0.4577220475219468,6816.2998046875,-0.2458663378063552,6833.10009765625,-0.267095848269494,6851.39990234375,0.0598790439034546,6847.2998046875,-0.0350437326679275,56.55148958010179,46.58956800518979,22.84617736695691,25.239270919911178,53.178501674107146,62.278494698660715,6821.7001953125,0.4047569869809475,1
2019-12-27,6821.7001953125,6822.10009765625,6794.2001953125,6794.2001953125,290100.0,0.4047569869809475,6810.080078125,6809.299508064978,6804.730029296875,6799.955080876853,6775.894995117187,6782.254203821084,6741.8840234375,6743.778288970577,6671.471010742188,6683.637421546599,6562.020498046875,6554.110104552825,6795.891347671831,6773.609278337794,22.28206933403635,19.208591310165883,3.073478023870468,-0.43348377637525415,1.0233109714320898,-0.42185942737538173,66.91872806672717,73.24627781413614,70.90286843340228,-26.753722185863875,42.199916294642854,6923.256998366069,6775.894995117187,6628.5329918683055,0.043495952447631755,0.6554172689887768,0.34850548901536293,0.6426571640246695,0.8402366349455884,0.7060323013669526,37.10234091157034,12.779307677303969,48.761486282735696,21.33844004960284,1,1,1,73617300.0,-55.424093423478794,-54.55115149616168,-53.09620048504446,48.29750177275582,0.9809684704805711,1,0.011838852700154279,0.03957313107188809,0.002526226485983208,6794.2001953125,0.1341188416570826,6785.10009765625,-0.4577220475219468,6816.2998046875,-0.2458663378063552,6833.10009765625,-0.267095848269494,6851.39990234375,0.0598790439034546,70.45103901769468,56.55148958010179,21.43682493916367,22.84617736695691,45.78564453125,53.178501674107146,6804.89990234375,-0.246277210779422,0
2019-12-30,6804.89990234375,6824.7001953125,6764.60009765625,6821.7001953125,294800.0,-0.246277210779422,6804.4400390625,6807.83297282457,6814.3400390625,6800.854139325379,6772.939990234375,6784.410937013719,6744.288017578125,6746.175214985212,6674.325009765625,6686.038658790108,6565.146997070313,6556.6055254263665,6797.277279159818,6775.927102338235,21.350176821582863,19.63690841244928,1.7132684091335832,-0.41269987135374997,1.432448432715261,-0.8610154087449029,62.15538847117795,60.43120226726914,68.0540070640132,-39.56879773273086,44.314208984375,6915.14300425818,6772.939990234375,6630.73697621057,0.04199151748837035,0.6123742430101555,0.3459211462919191,0.6016033938713776,0.8401403772433341,0.6978198692361309,30.867314613754225,16.940728503664083,29.13021575864533,22.377343477475172,1,1,1,73322500.0,-63.4106987712548,-53.25828444585381,-42.1620561114381,43.312170028612854,0.9133916642884097,1,0.008987143581004942,0.036519046013810064,0.002011083987935338,6821.7001953125,0.4047569869809475,6794.2001953125,0.1341188416570826,6785.10009765625,-0.4577220475219468,6816.2998046875,-0.2458663378063552,6833.10009765625,-0.267095848269494,66.91872806672717,70.45103901769468,22.28206933403635,21.43682493916367,42.199916294642854,45.78564453125,6684.10009765625,-1.775188561493668,0
